seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,,,,,,,,,,,
50,3,0.759682894,0.02008605,0.00033617,22.10910988,22.88921499,10059.40161,,,,,,,,,,,,,,,,,
50,9,0.748876095,0.031687975,0.000968933,21.49830389,22.27983689,10075.0598,,,,,,,,,,,,,,,,,
50,15,0.77938199,0.061292887,0.005834103,21.35267997,22.19918895,10081.90968,,,,,,,,,,,,,,,,,
50,21,0.807297945,0.076228857,0.017524958,21.0723269,21.97337866,10068.15692,,,,,,,,,,,,,,,,,
50,27,0.837808132,0.081720829,0.055123806,21.06393504,22.03858781,10098.14539,,,,,,,,,,,,,,,,,
50,30,0.848868847,0.076925278,0.064302921,20.93187094,21.92196798,10136.04295,,,,,,,,,,,,,,,,,
50,45,0.859684944,0.15539217,0.340383053,16.45557785,17.81103802,10160.97938,,,,,,,,,,,,,,,,,
50,60,0.936847925,0.252931118,1.022411823,18.18019581,20.39238667,10164.93173,,,,,,,,,,,,,,,,,
50,90,1.093894243,0.351725101,5.187731981,18.06340575,24.69675708,10202.37557,,,,,,,,,,,,,,,,,
50,120,1.241572857,0.577753067,15.21458006,14.24649191,31.28039789,10223.53527,,,,,,,,,,,,,,,,,
51,3,0.814116955,0.022318125,0.000114918,21.3816011,22.21815109,9933.220373,,,,,,,,,,,,,,,,,
51,9,0.734140158,0.021374226,0.000760794,21.20539618,21.96167135,9956.232105,,,,,,,,,,,,,,,,,
51,15,0.761075974,0.066790819,0.004594803,20.98240829,21.81486988,9994.145971,,,,,,,,,,,,,,,,,
51,21,0.785783768,0.069865227,0.017327785,21.25086617,22.12384295,9981.033093,,,,,,,,,,,,,,,,,
51,27,0.784856081,0.03571105,0.039539099,20.58438778,21.44449401,9974.676655,,,,,,,,,,,,,,,,,
51,30,0.836167097,0.104712009,0.067259073,20.81765199,21.82579017,10125.39924,,,,,,,,,,,,,,,,,
51,45,0.881557941,0.165261984,0.338284016,17.87368226,19.2587862,10033.84911,,,,,,,,,,,,,,,,,
51,60,0.978686333,0.255149841,1.017263174,17.72001576,19.97111511,10200.19813,,,,,,,,,,,,,,,,,
51,90,1.054167032,0.341408014,4.891094208,14.02686048,20.31352973,10223.93139,,,,,,,,,,,,,,,,,
51,120,1.446065903,0.549256086,15.27596879,5.955529451,23.22682023,10358.13753,,,,,,,,,,,,,,,,,
52,3,0.726614952,0.018404007,0.000504971,22.83695102,23.58247495,11060.68805,,,,,,,,,,,,,,,,,
52,9,0.824826717,0.040639877,0.000825167,22.02682924,22.893121,11200.62083,,,,,,,,,,,,,,,,,
52,15,0.769935846,0.040064096,0.005199194,21.25861216,22.07381129,11200.5617,,,,,,,,,,,,,,,,,
52,21,0.773735762,0.062142849,0.015525818,21.24179435,22.09319878,11214.63879,,,,,,,,,,,,,,,,,
52,27,0.786779881,0.047069311,0.042107105,21.76584077,22.64179707,11206.57143,,,,,,,,,,,,,,,,,
52,30,0.876069784,0.060603142,0.060209274,20.80025077,21.79713297,11123.7389,,,,,,,,,,,,,,,,,
52,45,0.9442029,0.096878052,0.314411879,9.210750818,10.56624365,11376.15776,,,,,,,,,,,,,,,,,
52,60,0.994566202,0.267646074,0.95358181,21.73885679,23.95465088,11105.44616,,,,,,,,,,,,,,,,,
52,90,1.183891058,0.406587124,4.871517181,18.78534675,25.24734211,11156.23163,,,,,,,,,,,,,,,,,
52,120,1.237969875,0.520895958,14.24576592,5.442985296,21.44761705,11435.76547,,,,,,,,,,,,,,,,,
53,3,0.744292736,0.023483038,0.000550032,22.84574199,23.61406779,10030.8123,,,,,,,,,,,,,,,,,
53,9,0.769089937,0.028654099,0.000785828,22.00240111,22.80093098,10036.66535,,,,,,,,,,,,,,,,,
53,15,0.79381299,0.063171864,0.005511999,21.64966631,22.51216316,10043.71301,,,,,,,,,,,,,,,,,
53,21,0.808738232,0.067643166,0.018397808,21.01912165,21.91390085,10055.8166,,,,,,,,,,,,,,,,,
53,27,0.811435223,0.072967052,0.043074846,20.90819287,21.83566999,10059.62257,,,,,,,,,,,,,,,,,
53,30,0.894634008,0.092845917,0.082788944,21.65643716,22.72670603,10091.45174,,,,,,,,,,,,,,,,,
53,45,0.930817842,0.162466049,0.322428942,14.04912615,15.46483898,10129.52637,,,,,,,,,,,,,,,,,
53,60,0.95285821,0.220255375,0.942578793,17.91366267,20.02935505,10097.33619,,,,,,,,,,,,,,,,,
53,90,1.063824892,0.403996229,4.84227109,15.96987677,22.27996898,10171.65985,,,,,,,,,,,,,,,,,
53,120,1.220285892,0.554561138,15.98063493,9.723078012,27.47855997,10246.86123,,,,,,,,,,,,,,,,,
54,3,0.772178888,0.012013674,0.000539303,23.56745911,24.35219097,10948.37481,,,,,,,,,,,,,,,,,
54,9,0.748601675,0.044072866,0.000740051,22.03401566,22.82743025,11003.56784,,,,,,,,,,,,,,,,,
54,15,0.793570995,0.047266722,0.005210161,22.42018628,23.26623416,11010.41962,,,,,,,,,,,,,,,,,
54,21,0.860752344,0.087310791,0.01771307,21.43230391,22.39808011,11045.11711,,,,,,,,,,,,,,,,,
54,27,0.871620178,0.122929811,0.050168991,21.24543595,22.29015493,11053.241,,,,,,,,,,,,,,,,,
54,30,0.84807229,0.101786852,0.072036028,21.47695279,22.49884796,11049.3289,,,,,,,,,,,,,,,,,
54,45,0.928577185,0.126042843,0.338254213,18.30780101,19.70067525,11092.56253,,,,,,,,,,,,,,,,,
54,60,0.960805178,0.211529016,0.973582745,20.89162588,23.03754282,11049.09111,,,,,,,,,,,,,,,,,
54,90,1.079210043,0.376133919,4.811698914,15.68808317,21.95512605,11137.58524,,,,,,,,,,,,,,,,,
54,120,1.204260111,0.568393946,14.50038791,18.35524106,34.62828302,11169.02271,,,,,,,,,,,,,,,,,
55,3,0.749959946,0.011152267,0.000452995,22.65620899,23.4177742,10486.45234,,,,,,,,,,,,,,,,,
55,9,0.781007767,0.01377821,0.000723124,21.83385897,22.62936807,10521.40627,,,,,,,,,,,,,,,,,
55,15,0.783505201,0.039261103,0.004253864,20.84377885,21.67079902,10561.26189,,,,,,,,,,,,,,,,,
55,21,0.846198082,0.079595089,0.017595768,21.65696287,22.60035181,10535.53747,,,,,,,,,,,,,,,,,
55,27,0.840687037,0.096474886,0.048656225,22.43401599,23.41983414,10540.42264,,,,,,,,,,,,,,,,,
55,30,0.844664097,0.090698004,0.060849905,15.12131691,16.11752892,10644.65693,,,,,,,,,,,,,,,,,
55,45,0.911532164,0.126340866,0.342323065,20.40748596,21.78768206,10567.59974,,,,,,,,,,,,,,,,,
55,60,0.973703861,0.18226099,0.900006771,17.64456725,19.70053887,10669.15215,,,,,,,,,,,,,,,,,
55,90,1.089198112,0.315687895,4.825977087,11.76210213,17.99296522,10685.31177,,,,,,,,,,,,,,,,,
55,120,1.266448021,0.511006832,14.54018998,6.623948336,22.94159317,10872.86766,,,,,,,,,,,,,,,,,
56,3,0.733316183,0.010148764,0.000532866,21.78449917,22.52849698,8303.076978,,,,,,,,,,,,,,,,,
56,9,0.728997231,0.037621975,0.00092411,21.73484349,22.50238681,8332.375942,,,,,,,,,,,,,,,,,
56,15,0.779546261,0.061187744,0.005159855,21.37872887,22.22462273,8354.540794,,,,,,,,,,,,,,,,,
56,21,0.793009281,0.06551981,0.015313864,20.41818905,21.292032,8366.139043,,,,,,,,,,,,,,,,,
56,27,0.796763897,0.087662697,0.043116808,20.89076972,21.81831312,8367.82288,,,,,,,,,,,,,,,,,
56,30,0.805372,0.103158951,0.06680584,22.26717734,23.24251413,8437.072556,,,,,,,,,,,,,,,,,
56,45,0.905128241,0.158688068,0.333923101,17.58988762,18.98762703,8413.685778,,,,,,,,,,,,,,,,,
56,60,1.090466976,0.2778759,0.991795063,19.56618595,21.92632389,8455.734712,,,,,,,,,,,,,,,,,
56,90,1.218689203,0.361261845,4.902358055,13.36379981,19.84610891,8544.111289,,,,,,,,,,,,,,,,,
56,120,1.261006832,0.486377954,15.7300849,12.1914432,29.66891289,8520.282325,,,,,,,,,,,,,,,,,
57,3,0.753628254,0.012268066,0.000370026,23.36678672,24.13305306,9368.41631,,,,,,,,,,,,,,,,,
57,9,0.827255011,0.031511068,0.000868082,12.40430593,13.2639401,9449.405386,,,,,,,,,,,,,,,,,
57,15,0.80660677,0.043107986,0.005515575,19.88061166,20.73584199,9408.601131,,,,,,,,,,,,,,,,,
57,21,0.799217939,0.026370049,0.015466928,9.71978116,10.56083608,9500.757744,,,,,,,,,,,,,,,,,
57,27,0.830596209,0.035376072,0.040394068,9.076622725,9.982989073,9495.873395,,,,,,,,,,,,,,,,,
57,30,0.819929123,0.100072861,0.092772245,17.40229464,18.41506886,9444.080847,,,,,,,,,,,,,,,,,
57,45,0.905397892,0.157571077,0.362521887,15.66667628,17.09216714,9548.248074,,,,,,,,,,,,,,,,,
57,60,0.956714869,0.222616196,1.050702095,11.83423877,14.06427193,9527.995494,,,,,,,,,,,,,,,,,
57,90,1.097669125,0.393893957,5.249402761,11.90646696,18.6474328,9535.601007,,,,,,,,,,,,,,,,,
57,120,1.297511816,0.47506094,15.060045,6.977218151,23.80983591,9614.642999,,,,,,,,,,,,,,,,,
58,3,0.819219828,0.011411905,0.000353098,23.34344244,24.17442727,11598.35729,,,,,,,,,,,,,,,,,
58,9,0.849069118,0.011515141,0.000712872,22.17652988,23.03782701,11632.40793,,,,,,,,,,,,,,,,,
58,15,0.845261097,0.054250956,0.005899906,19.7948072,20.70021915,11661.12343,,,,,,,,,,,,,,,,,
58,21,0.831986189,0.024181843,0.015238762,21.42161322,22.29302001,11687.82158,,,,,,,,,,,,,,,,,
58,27,0.849491119,0.028074026,0.040184975,21.7553699,22.67312002,11683.93489,,,,,,,,,,,,,,,,,
58,30,0.87582612,0.10465169,0.064186096,20.93264318,21.97730708,11737.05802,,,,,,,,,,,,,,,,,
58,45,0.961297035,0.196081877,0.319828033,21.05730414,22.53451109,11699.61672,,,,,,,,,,,,,,,,,
58,60,1.064278126,0.267772913,1.051558971,19.74703908,22.13064909,11796.68699,,,,,,,,,,,,,,,,,
58,90,1.122919321,0.370558262,4.934720755,14.02634788,20.45454621,11835.94922,,,,,,,,,,,,,,,,,
58,120,1.239691019,0.560631752,15.88242507,12.60289407,30.28564191,11923.43651,,,,,,,,,,,,,,,,,
59,3,0.79503417,0.021080017,0.000499964,23.17694807,23.99356222,10089.05998,,,,,,,,,,,,,,,,,
59,9,0.825974941,0.025557995,0.000855207,21.94350576,22.79589391,10116.50234,,,,,,,,,,,,,,,,,
59,15,0.799192905,0.042994022,0.004292011,13.56467128,14.41115022,10166.22142,,,,,,,,,,,,,,,,,
59,21,0.832263231,0.091384888,0.016638994,20.9868288,21.92711592,10218.84625,,,,,,,,,,,,,,,,,
59,27,0.855571032,0.099262238,0.046526194,20.67417359,21.67553306,10186.24444,,,,,,,,,,,,,,,,,
59,30,0.827888012,0.090013981,0.06118989,20.98090196,21.95999384,10120.99311,,,,,,,,,,,,,,,,,
59,45,0.888397932,0.165608883,0.348003864,18.70099211,20.10300279,10229.23786,,,,,,,,,,,,,,,,,
59,60,0.954130888,0.196173191,0.946580887,11.26755524,13.3644402,10241.23048,,,,,,,,,,,,,,,,,
59,90,1.102514982,0.35314703,4.910317659,9.546820402,15.91280007,10265.16584,,,,,,,,,,,,,,,,,
59,120,1.237454176,0.536110878,14.99986219,16.37020564,33.14363289,10217.55516,,,,,,,,,,,,,,,,,
60,3,0.78306818,0.025398016,0.000418186,22.61517072,23.4240551,12446.19966,,,,,,,,,,,,,,,,,
60,9,0.762116909,0.023277998,0.000773907,19.30028105,20.08644986,12500.66444,,,,,,,,,,,,,,,,,
60,15,0.799964905,0.028157949,0.004342079,13.19064498,14.02310991,12564.05238,,,,,,,,,,,,,,,,,
60,21,0.814763069,0.056683064,0.016242981,13.21295691,14.10064602,12571.38586,,,,,,,,,,,,,,,,,
60,27,0.843640804,0.081266165,0.040459871,12.15458035,13.1199472,12590.20952,,,,,,,,,,,,,,,,,
60,30,0.855703115,0.085463762,0.066940069,21.62463808,22.63274503,12556.94187,,,,,,,,,,,,,,,,,
60,45,0.898859024,0.112497091,0.317451,10.26387167,11.59267879,12662.08152,,,,,,,,,,,,,,,,,
60,60,0.986643076,0.213065863,0.973138094,7.210886955,9.383733988,12739.01433,,,,,,,,,,,,,,,,,
60,90,1.131757021,0.358036995,4.866188049,13.02920985,19.38519192,12671.40145,,,,,,,,,,,,,,,,,
60,120,1.256435871,0.548310041,15.11752796,9.23261404,26.15488791,12834.77052,,,,,,,,,,,,,,,,,
61,3,0.747248888,0.026963949,0.000381947,22.03522086,22.80981565,8546.071688,,,,,,,,,,,,,,,,,
61,9,0.761609316,0.042370796,0.000849962,20.89252877,21.69735885,8568.101477,,,,,,,,,,,,,,,,,
61,15,0.753228664,0.044551373,0.00483489,20.41623902,21.21885395,8585.803335,,,,,,,,,,,,,,,,,
61,21,0.80265379,0.06499362,0.019124985,20.66886973,21.55564213,8601.144639,,,,,,,,,,,,,,,,,
61,27,0.838365793,0.083502769,0.049228191,15.18058419,16.15168095,8627.7246,,,,,,,,,,,,,,,,,
61,30,0.834289789,0.075594187,0.06925106,11.09448099,12.07361603,8642.650327,,,,,,,,,,,,,,,,,
61,45,0.919101,0.149301052,0.322728872,20.31675434,21.70788527,8617.193669,,,,,,,,,,,,,,,,,
61,60,0.989529133,0.266489983,1.048303127,9.852053642,12.15637589,8691.284169,,,,,,,,,,,,,,,,,
61,90,1.151301861,0.369685888,4.640185118,16.95628595,23.11745882,8654.349061,,,,,,,,,,,,,,,,,
61,120,1.370126963,0.555817842,16.71688986,12.90466452,31.54749918,8677.818641,,,,,,,,,,,,,,,,,
62,3,0.781858683,0.020240068,0.000336885,22.4639051,23.26634073,9291.34156,,,,,,,,,,,,,,,,,
62,9,0.781891108,0.018656015,0.000756979,21.87191391,22.67321801,9301.499009,,,,,,,,,,,,,,,,,
62,15,0.804246664,0.019802094,0.004486799,21.4224956,22.25103116,9323.149439,,,,,,,,,,,,,,,,,
62,21,0.822007895,0.08027029,0.019464016,21.27532482,22.19706702,9348.382493,,,,,,,,,,,,,,,,,
62,27,0.845169783,0.106247902,0.053026199,21.34261513,22.34705901,9414.138033,,,,,,,,,,,,,,,,,
62,30,0.828377008,0.085461855,0.077368975,20.8583312,21.84953904,9419.605691,,,,,,,,,,,,,,,,,
62,45,0.938600302,0.101481915,0.329748154,11.53802657,12.90785694,9437.800364,,,,,,,,,,,,,,,,,
62,60,1.015010834,0.149426937,0.932564259,12.49749899,14.59450102,9446.717675,,,,,,,,,,,,,,,,,
62,90,1.320759058,0.346917868,4.745006084,7.59540081,14.00808382,9503.500872,,,,,,,,,,,,,,,,,
62,120,1.298887253,0.562979937,15.57595897,11.67081594,29.1086421,9433.226299,,,,,,,,,,,,,,,,,
63,3,0.791170835,0.011821032,0.000350952,22.42405796,23.22740078,10065.30641,,,,,,,,,,,,,,,,,
63,9,0.815036058,0.047190666,0.001075268,22.18251681,23.04581881,10061.20867,,,,,,,,,,,,,,,,,
63,15,0.820293903,0.060038805,0.005277157,21.28478336,22.17039323,10051.85294,,,,,,,,,,,,,,,,,
63,21,0.847314358,0.082155704,0.017727852,21.08084083,22.02803874,10066.10311,,,,,,,,,,,,,,,,,
63,27,0.840958834,0.093873739,0.044568062,21.01107955,21.99048018,10070.901,,,,,,,,,,,,,,,,,
63,30,0.838943958,0.111399889,0.064951658,10.27462339,11.2899189,10227.85685,,,,,,,,,,,,,,,,,
63,45,0.903382063,0.17059207,0.364812136,18.6942668,20.13305306,10099.84835,,,,,,,,,,,,,,,,,
63,60,0.947158098,0.196224928,0.974392891,7.90712595,10.02490187,10282.15094,,,,,,,,,,,,,,,,,
63,90,1.080720901,0.320540905,4.820013046,5.743254423,11.96452928,10339.24926,,,,,,,,,,,,,,,,,
63,120,1.251541853,0.484881878,14.09349298,7.016769409,22.84668612,10346.48367,,,,,,,,,,,,,,,,,
64,3,0.766753912,0.020379782,0.000451088,23.07410812,23.86169291,11541.57889,,,,,,,,,,,,,,,,,
64,9,0.743818998,0.02859211,0.000935078,21.56642985,22.33977604,11613.37399,,,,,,,,,,,,,,,,,
64,15,0.793157101,0.030356884,0.004330873,21.60716724,22.4350121,11577.95171,,,,,,,,,,,,,,,,,
64,21,0.805060148,0.064292908,0.015450954,20.93576312,21.82056713,11594.0526,,,,,,,,,,,,,,,,,
64,27,0.821038961,0.071858883,0.041278124,20.89855123,21.83272719,11620.48792,,,,,,,,,,,,,,,,,
64,30,0.854207993,0.09724617,0.070090055,20.25532293,21.27686715,11561.15369,,,,,,,,,,,,,,,,,
64,45,0.90873003,0.144146919,0.323994875,20.91596818,22.29284,11611.02679,,,,,,,,,,,,,,,,,
64,60,0.971785069,0.209180832,0.993828058,17.73171306,19.90650702,11606.75829,,,,,,,,,,,,,,,,,
64,90,1.078346014,0.328408241,4.764901876,10.67076278,16.84241891,11717.78465,,,,,,,,,,,,,,,,,
64,120,1.233772039,0.525350094,15.29020405,9.608319759,26.65764594,11724.46391,,,,,,,,,,,,,,,,,
65,3,0.728114128,0.010446787,0.000309944,22.23051405,22.96938491,10023.9618,,,,,,,,,,,,,,,,,
65,9,0.750821829,0.032790899,0.000838041,21.73008347,22.51453424,10056.35555,,,,,,,,,,,,,,,,,
65,15,0.782541037,0.033844948,0.00474,21.16375589,21.98488188,10090.17091,,,,,,,,,,,,,,,,,
65,21,0.800202131,0.06440115,0.016576052,16.37226176,17.2534411,10121.35191,,,,,,,,,,,,,,,,,
65,27,0.782717943,0.078274012,0.045508862,16.49701118,17.403512,10151.8952,,,,,,,,,,,,,,,,,
65,30,0.825767994,0.101993084,0.070355892,17.93467379,18.93279076,10096.2915,,,,,,,,,,,,,,,,,
65,45,0.86496377,0.144533157,0.377661943,18.6881392,20.07529807,10147.46999,,,,,,,,,,,,,,,,,
65,60,0.950072765,0.184359312,0.991917849,16.40982223,18.53617215,10134.42188,,,,,,,,,,,,,,,,,
65,90,1.044421911,0.338119984,5.033466101,16.63487411,23.0508821,10183.37769,,,,,,,,,,,,,,,,,
65,120,1.205621004,0.532482862,15.26352477,7.27918458,24.28081322,10327.07982,,,,,,,,,,,,,,,,,
66,3,0.729792833,0.018927813,0.000292063,21.93643928,22.68545198,9769.89803,,,,,,,,,,,,,,,,,
66,9,0.750211954,0.029052019,0.000835896,21.70632911,22.48642898,9795.966834,,,,,,,,,,,,,,,,,
66,15,0.779585123,0.046567917,0.004239082,21.03042102,21.86081314,9811.588236,,,,,,,,,,,,,,,,,
66,21,0.780942202,0.085348129,0.017374992,20.20632768,21.089993,9820.08106,,,,,,,,,,,,,,,,,
66,27,0.806957245,0.051546812,0.042657137,17.87619781,18.77735901,9860.332306,,,,,,,,,,,,,,,,,
66,30,0.812906265,0.100636244,0.066314936,17.52089167,18.50074911,9851.68454,,,,,,,,,,,,,,,,,
66,45,0.906827927,0.187713861,0.344547033,19.09429097,20.53337979,9845.471775,,,,,,,,,,,,,,,,,
66,60,0.927404881,0.208430052,1.017996073,15.70235991,17.85619092,9910.122305,,,,,,,,,,,,,,,,,
66,90,1.037066936,0.355238914,4.633249044,8.762462378,14.78801727,9943.811408,,,,,,,,,,,,,,,,,
66,120,1.212646008,0.529019117,13.58025122,7.341989756,22.6639061,9990.791224,,,,,,,,,,,,,,,,,
67,3,0.762686968,0.010328054,0.000484943,21.81742001,22.59091997,9318.354274,,,,,,,,,,,,,,,,,
67,9,0.778767109,0.010905981,0.000742912,21.77034187,22.56075788,9302.972207,,,,,,,,,,,,,,,,,
67,15,0.804177999,0.070746183,0.006147146,21.59241772,22.47348905,9316.563451,,,,,,,,,,,,,,,,,
67,21,0.826943874,0.077728033,0.017642021,21.39995718,22.32227111,9327.781031,,,,,,,,,,,,,,,,,
67,27,0.824458838,0.087609768,0.049527168,21.34532332,22.3069191,9354.791734,,,,,,,,,,,,,,,,,
67,30,0.826951265,0.068552017,0.067835808,18.53413081,19.4974699,9315.347906,,,,,,,,,,,,,,,,,
67,45,0.89511776,0.12809515,0.313126087,20.89890909,22.23524809,9364.585441,,,,,,,,,,,,,,,,,
67,60,0.951766968,0.194617033,0.994292021,10.83481669,12.97549272,9445.491303,,,,,,,,,,,,,,,,,
67,90,1.05145216,0.407562971,5.143028975,11.49492788,18.09697199,9437.731421,,,,,,,,,,,,,,,,,
67,120,1.251938105,0.576753855,15.26146913,17.06950688,34.15966797,9410.915584,,,,,,,,,,,,,,,,,
68,3,0.753665924,0.019340038,0.000423908,21.71021223,22.4836421,10322.499,,,,,,,,,,,,,,,,,
68,9,0.751199961,0.031378031,0.000861168,21.17442179,21.95786095,10342.8804,,,,,,,,,,,,,,,,,
68,15,0.808559179,0.032861948,0.004747152,20.60395384,21.45012212,10362.74553,,,,,,,,,,,,,,,,,
68,21,0.81322813,0.0397439,0.017073154,20.4483428,21.31838799,10382.84539,,,,,,,,,,,,,,,,,
68,27,0.816846132,0.080870152,0.039694786,11.25317979,12.19059086,10458.52601,,,,,,,,,,,,,,,,,
68,30,0.811005831,0.068190098,0.062038898,19.29825425,20.23948908,10452.03979,,,,,,,,,,,,,,,,,
68,45,0.890589952,0.098803043,0.302955151,10.18213773,11.47448587,10531.72732,,,,,,,,,,,,,,,,,
68,60,0.97683692,0.219451189,0.931096792,15.4556644,17.5830493,10519.94044,,,,,,,,,,,,,,,,,
68,90,1.105674982,0.400553226,5.163536072,11.0489707,17.71873498,10574.16649,,,,,,,,,,,,,,,,,
68,120,1.266726732,0.53712678,14.82350016,6.851643324,23.47899699,10649.35503,,,,,,,,,,,,,,,,,
69,3,0.741718054,0.016591072,0.000467777,21.82078314,22.57956004,9156.751285,,,,,,,,,,,,,,,,,
69,9,0.763381004,0.030665874,0.000746012,17.99920416,18.79399705,9193.992597,,,,,,,,,,,,,,,,,
69,15,0.7871418,0.036329031,0.004315138,18.22044635,19.04823232,9198.864202,,,,,,,,,,,,,,,,,
69,21,0.782820225,0.05925703,0.015351772,13.19070411,14.04813313,9251.042532,,,,,,,,,,,,,,,,,
69,27,0.795109034,0.049482107,0.041015148,12.14016485,13.02577114,9268.221654,,,,,,,,,,,,,,,,,
69,30,0.816828966,0.098210812,0.061318159,20.76561308,21.74197102,9226.40803,,,,,,,,,,,,,,,,,
69,45,0.884481192,0.098561049,0.31357789,15.46797991,16.76460004,9257.073526,,,,,,,,,,,,,,,,,
69,60,0.933528185,0.211976051,0.963558912,8.751265764,10.86032891,9389.738532,,,,,,,,,,,,,,,,,
69,90,1.034106016,0.401067734,5.005344868,11.78436136,18.22487998,9407.483312,,,,,,,,,,,,,,,,,
69,120,1.209537745,0.479144096,15.22865915,8.699844837,25.61718583,9427.639774,,,,,,,,,,,,,,,,,
70,3,0.723552942,0.019576073,0.00051403,22.21022391,22.95386696,11261.67626,,,,,,,,,,,,,,,,,
70,9,0.733855009,0.019010067,0.000730276,21.57350659,22.32710195,11278.29875,,,,,,,,,,,,,,,,,
70,15,0.752851963,0.020277977,0.00415206,21.23374009,22.01102209,11283.26168,,,,,,,,,,,,,,,,,
