seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,,,,,,,,,,,
70,21,0.82436204,0.024453163,0.015372038,21.35877085,22.22295809,11297.87796,,,,,,,,,,,,,,,,,
70,27,0.777380228,0.03215909,0.041868687,21.09104514,21.94245315,11301.22841,,,,,,,,,,,,,,,,,
70,30,0.827362061,0.093481064,0.063565016,19.97022605,20.95463419,11417.7424,,,,,,,,,,,,,,,,,
70,45,0.885168076,0.201932669,0.343749285,20.5135591,21.94440913,11304.50678,,,,,,,,,,,,,,,,,
70,60,0.93769598,0.248980999,0.990715981,18.72330809,20.90070105,11339.5435,,,,,,,,,,,,,,,,,
70,90,1.049293041,0.410044909,5.414678097,17.78300595,24.657022,11364.73556,,,,,,,,,,,,,,,,,
70,120,1.252987146,0.519402027,16.38061619,9.554542542,27.7075479,11567.84736,,,,,,,,,,,,,,,,,
71,3,0.709244728,0.019649982,0.000328064,21.95230126,22.68152404,9758.957285,,,,,,,,,,,,,,,,,
71,9,0.713500023,0.026105881,0.000835896,21.37647414,22.11691594,9757.681373,,,,,,,,,,,,,,,,,
71,15,0.758051157,0.031010151,0.004384995,15.28524256,16.07868886,9836.657671,,,,,,,,,,,,,,,,,
71,21,0.788074017,0.039683819,0.016795158,15.42496014,16.26951313,9835.871792,,,,,,,,,,,,,,,,,
71,27,0.763870239,0.06618309,0.042323828,11.32104301,12.19342017,9883.932259,,,,,,,,,,,,,,,,,
71,30,0.800895929,0.065390825,0.060982943,11.70257998,12.62984967,9895.189221,,,,,,,,,,,,,,,,,
71,45,0.856627941,0.087492228,0.329815149,11.7013216,12.97525692,9889.225109,,,,,,,,,,,,,,,,,
71,60,0.964930058,0.172633886,0.925223112,6.195301771,8.258088827,9982.494313,,,,,,,,,,,,,,,,,
71,90,1.05412817,0.343741179,4.947692871,10.69578886,17.04135108,9956.609026,,,,,,,,,,,,,,,,,
71,120,1.30433321,0.51765871,15.02040219,10.13356996,26.97596407,9945.589746,,,,,,,,,,,,,,,,,
72,3,0.733028173,0.01996994,0.000327826,22.03078008,22.78410602,10892.46332,,,,,,,,,,,,,,,,,
72,9,0.745398045,0.040710211,0.0011518,21.79691386,22.58417392,10886.31513,,,,,,,,,,,,,,,,,
72,15,0.764081717,0.049974203,0.005212069,21.58904099,22.40830898,10905.02827,,,,,,,,,,,,,,,,,
72,21,0.775868177,0.072017908,0.015344858,21.30468631,22.16791725,10925.66142,,,,,,,,,,,,,,,,,
72,27,0.779383659,0.070623159,0.04707408,20.99242783,21.88950872,10919.09236,,,,,,,,,,,,,,,,,
72,30,0.814892769,0.085577965,0.065963984,17.36141539,18.3278501,10954.97492,,,,,,,,,,,,,,,,,
72,45,0.883057117,0.157647848,0.327429771,16.01064324,17.37877798,10989.14056,,,,,,,,,,,,,,,,,
72,60,0.925992966,0.199034691,0.946354151,17.18481827,19.25620008,10975.94472,,,,,,,,,,,,,,,,,
72,90,1.072047949,0.338082075,4.631836891,11.89835215,17.94031906,11058.47956,,,,,,,,,,,,,,,,,
72,120,1.210072041,0.467978001,14.36850786,6.963518381,23.01007628,11132.78201,,,,,,,,,,,,,,,,,
73,3,0.770419121,0.024677753,0.000456095,21.91094518,22.70649815,11972.81079,,,,,,,,,,,,,,,,,
73,9,0.756223202,0.032366991,0.000823975,21.56722116,22.35663533,12008.8514,,,,,,,,,,,,,,,,,
73,15,0.794991016,0.036836863,0.005039215,21.64580989,22.48267698,12002.27778,,,,,,,,,,,,,,,,,
73,21,0.813095093,0.041542053,0.015413046,18.68831968,19.55836987,12039.54223,,,,,,,,,,,,,,,,,
73,27,0.817914009,0.047107935,0.063788176,18.77503085,19.70384097,12055.44571,,,,,,,,,,,,,,,,,
73,30,0.839113951,0.078151226,0.063382149,21.44882655,22.42947388,12095.37727,,,,,,,,,,,,,,,,,
73,45,0.919757128,0.086694956,0.306098223,16.94497156,18.25752187,12083.62909,,,,,,,,,,,,,,,,,
73,60,0.969311953,0.220524073,1.020916939,19.43362427,21.64437723,12084.13105,,,,,,,,,,,,,,,,,
73,90,1.094936848,0.361104965,4.930406332,7.079394817,13.46584296,12287.33295,,,,,,,,,,,,,,,,,
73,120,1.245816708,0.533986092,14.94770885,13.2108922,29.93840384,12223.07463,,,,,,,,,,,,,,,,,
74,3,0.767172813,0.010530233,0.000300884,21.98775601,22.76575994,9466.016154,,,,,,,,,,,,,,,,,
74,9,0.773871899,0.025479794,0.00073123,21.64442205,22.44450498,9481.021957,,,,,,,,,,,,,,,,,
74,15,0.817973852,0.049700975,0.00458169,21.67727041,22.54952693,9498.456291,,,,,,,,,,,,,,,,,
74,21,0.832535028,0.071599245,0.017518997,15.01448154,15.93613482,9552.745756,,,,,,,,,,,,,,,,,
74,27,0.826973915,0.105496168,0.045288801,15.76604104,16.74379992,9586.364774,,,,,,,,,,,,,,,,,
74,30,0.836045742,0.090635061,0.069256306,18.34101987,19.33695698,9574.234972,,,,,,,,,,,,,,,,,
74,45,0.890079021,0.133123875,0.32329917,11.01210403,12.3586061,9531.507049,,,,,,,,,,,,,,,,,
74,60,0.937932014,0.206051826,0.911935806,14.3967855,16.45270514,9625.703565,,,,,,,,,,,,,,,,,
74,90,1.0623281,0.356170654,5.160428047,8.765063286,15.34399009,9723.229515,,,,,,,,,,,,,,,,,
74,120,1.241514921,0.529139996,15.28404403,8.31954217,25.37424111,9791.156834,,,,,,,,,,,,,,,,,
75,3,0.763356924,0.02317214,0.00049901,22.00266266,22.78969073,11439.42548,,,,,,,,,,,,,,,,,
75,9,0.772502661,0.022624969,0.000759125,21.11200619,21.90789294,11473.26944,,,,,,,,,,,,,,,,,
75,15,0.790395737,0.027434826,0.004220724,20.79193068,21.61398196,11470.44568,,,,,,,,,,,,,,,,,
75,21,0.794037104,0.082452774,0.016354084,20.86748505,21.76032901,11464.99677,,,,,,,,,,,,,,,,,
75,27,0.798719883,0.086035967,0.040645838,20.59310007,21.51850176,11510.39226,,,,,,,,,,,,,,,,,
75,30,0.842401028,0.063706875,0.064036131,20.77481985,21.74496388,11498.17955,,,,,,,,,,,,,,,,,
75,45,0.896578074,0.168144226,0.347520828,19.77965403,21.19189715,11516.32085,,,,,,,,,,,,,,,,,
75,60,0.980064154,0.217440128,1.017721176,10.8429997,13.05822515,11570.49811,,,,,,,,,,,,,,,,,
75,90,1.075455904,0.324932098,4.727972984,7.32997489,13.45833588,11657.8297,,,,,,,,,,,,,,,,,
75,120,1.222481966,0.613349199,15.62603879,17.61919284,35.08106279,11526.61514,,,,,,,,,,,,,,,,,
76,3,0.78742218,0.019294977,0.000335932,22.18013167,22.98718476,10678.68428,,,,,,,,,,,,,,,,,
76,9,0.793865919,0.023971796,0.000745058,15.74088311,16.55946589,10770.04517,,,,,,,,,,,,,,,,,
76,15,0.806389093,0.028892994,0.004233122,9.245746613,10.08526182,10826.33254,,,,,,,,,,,,,,,,,
76,21,0.836896896,0.05879283,0.016757011,8.540803194,9.453249931,10834.91359,,,,,,,,,,,,,,,,,
76,27,0.865398884,0.06272316,0.041370869,8.665410995,9.634903908,10879.00821,,,,,,,,,,,,,,,,,
76,30,0.849066973,0.119626045,0.064702034,9.577935934,10.61133099,10805.59826,,,,,,,,,,,,,,,,,
76,45,0.899299622,0.136550903,0.321741104,16.40740252,17.76499414,10811.69292,,,,,,,,,,,,,,,,,
76,60,0.958358049,0.177385092,0.925707102,6.588249922,8.649700165,10884.32741,,,,,,,,,,,,,,,,,
76,90,1.085979223,0.325877905,4.603833914,4.324736834,10.34042788,10978.50487,,,,,,,,,,,,,,,,,
76,120,1.230540037,0.557727814,15.00232792,9.454346418,26.24494219,10935.83323,,,,,,,,,,,,,,,,,
77,3,0.767184973,0.019921303,0.000330925,21.67951274,22.46694994,10321.84891,,,,,,,,,,,,,,,,,
77,9,0.755570173,0.034752131,0.0009408,21.45033693,22.24160004,10328.81266,,,,,,,,,,,,,,,,,
77,15,0.793404102,0.05213213,0.004792929,20.71825576,21.56858492,10381.38771,,,,,,,,,,,,,,,,,
77,21,0.820003033,0.050843,0.015213013,15.59852886,16.48458791,10433.54493,,,,,,,,,,,,,,,,,
77,27,0.818531036,0.080339909,0.04211998,16.2991333,17.24012423,10426.9669,,,,,,,,,,,,,,,,,
77,30,0.825622082,0.085659981,0.064827204,17.79842472,18.77453399,10403.51874,,,,,,,,,,,,,,,,,
77,45,0.881759882,0.111788988,0.333239079,8.301957846,9.628745794,10474.06718,,,,,,,,,,,,,,,,,
77,60,0.966456175,0.181831837,0.877181292,11.6796689,13.70513821,10498.88906,,,,,,,,,,,,,,,,,
77,90,1.04519105,0.35277009,4.622937918,9.600297689,15.62119675,10573.19327,,,,,,,,,,,,,,,,,
77,120,1.250846148,0.560481071,15.10509801,12.99883986,29.91526508,10564.44079,,,,,,,,,,,,,,,,,
78,3,0.73807621,0.020426989,0.000335217,21.92451262,22.68335104,8097.358021,,,,,,,,,,,,,,,,,
78,9,0.738784075,0.017536879,0.000720024,21.41369629,22.17073727,8111.749851,,,,,,,,,,,,,,,,,
78,15,0.79078126,0.067644835,0.005469799,21.10378242,21.96767831,8110.952153,,,,,,,,,,,,,,,,,
78,21,0.808884859,0.073243856,0.018315077,21.51842523,22.41886902,8103.845381,,,,,,,,,,,,,,,,,
78,27,0.827566862,0.093954086,0.049795866,21.17696404,22.14828086,8119.514094,,,,,,,,,,,,,,,,,
78,30,0.816938877,0.113888979,0.064515114,13.56937408,14.56471705,8204.807313,,,,,,,,,,,,,,,,,
78,45,0.845046043,0.179135084,0.332385778,20.44195104,21.79851794,8150.379705,,,,,,,,,,,,,,,,,
78,60,0.920744896,0.226181984,1.004072905,19.63389325,21.78489304,8156.17982,,,,,,,,,,,,,,,,,
78,90,1.082461834,0.344792843,4.718085289,13.18658113,19.3319211,8251.627266,,,,,,,,,,,,,,,,,
78,120,1.20826602,0.526352167,14.42821026,9.328370571,25.49119902,8259.410334,,,,,,,,,,,,,,,,,
79,3,0.743816137,0.019345045,0.000451803,21.93507791,22.69869089,11005.87504,,,,,,,,,,,,,,,,,
79,9,0.738265991,0.034462929,0.000931263,21.37606788,22.14972806,11036.68709,,,,,,,,,,,,,,,,,
79,15,0.804947138,0.059573174,0.004697084,21.1938827,22.0631001,11026.94527,,,,,,,,,,,,,,,,,
79,21,0.799645185,0.079720974,0.015201807,20.5699048,21.46447277,11067.09705,,,,,,,,,,,,,,,,,
79,27,0.858818054,0.072981834,0.042220831,15.5338223,16.50784302,11110.60996,,,,,,,,,,,,,,,,,
79,30,0.862298012,0.078337908,0.062273979,10.31848121,11.32139111,11224.58184,,,,,,,,,,,,,,,,,
79,45,0.924567938,0.142848015,0.321057081,16.20785069,17.59632373,11098.77239,,,,,,,,,,,,,,,,,
79,60,0.97949791,0.173378706,0.980010033,5.414025307,7.546911955,11294.81008,,,,,,,,,,,,,,,,,
79,90,1.064944029,0.322705746,4.865942001,10.68469334,16.93828511,11257.8925,,,,,,,,,,,,,,,,,
79,120,1.331834078,0.45730114,14.211128,10.23180199,26.2320652,11301.6933,,,,,,,,,,,,,,,,,
80,3,0.759847879,0.010417938,0.000482082,22.21683621,22.98758411,10461.11989,,,,,,,,,,,,,,,,,
80,9,0.765891075,0.012071848,0.00073123,21.46753573,22.24622989,10493.41151,,,,,,,,,,,,,,,,,
80,15,0.790632963,0.033631802,0.004205227,21.08614802,21.91461802,10482.83166,,,,,,,,,,,,,,,,,
80,21,0.795177221,0.039172888,0.017179966,21.45492291,22.30645299,10465.77202,,,,,,,,,,,,,,,,,
80,27,0.81750083,0.053548098,0.055531979,20.8301363,21.75671721,10496.13509,,,,,,,,,,,,,,,,,
80,30,0.823998928,0.068526983,0.063729286,16.75843191,17.71468711,10541.54171,,,,,,,,,,,,,,,,,
80,45,0.894479036,0.129251719,0.339755058,13.52601147,14.88949728,10582.59189,,,,,,,,,,,,,,,,,
80,60,0.967126131,0.219198942,0.909152985,12.00234699,14.09782505,10565.13859,,,,,,,,,,,,,,,,,
80,90,1.061845064,0.363744974,4.824872017,6.266980886,12.51744294,10680.66387,,,,,,,,,,,,,,,,,
80,120,1.230471134,0.561781168,15.09753084,9.596479893,26.48626304,10677.20531,,,,,,,,,,,,,,,,,
81,3,0.792815208,0.011301994,0.000339985,21.79896164,22.60341883,9134.146043,,,,,,,,,,,,,,,,,
81,9,0.80289793,0.036242008,0.000879049,21.67326093,22.51327991,9166.025679,,,,,,,,,,,,,,,,,
81,15,0.793634892,0.025338888,0.004347801,21.16090631,21.9842279,9151.606208,,,,,,,,,,,,,,,,,
81,21,0.810668945,0.035783768,0.0151968,11.50042367,12.36207318,9237.398825,,,,,,,,,,,,,,,,,
81,27,0.806914091,0.087983131,0.044907093,17.21593571,18.15574002,9212.919502,,,,,,,,,,,,,,,,,
81,30,0.825652838,0.073049068,0.070275068,17.22193694,18.19091392,9195.84339,,,,,,,,,,,,,,,,,
81,45,0.888319254,0.117810249,0.322646141,16.33867621,17.66745186,9218.965671,,,,,,,,,,,,,,,,,
81,60,0.956959963,0.203034163,1.05900383,13.1153841,15.33438206,9280.467867,,,,,,,,,,,,,,,,,
81,90,1.060468912,0.31420207,4.533878803,8.276327133,14.18487692,9286.771447,,,,,,,,,,,,,,,,,
81,120,1.216550827,0.550578356,15.6542058,14.78030801,32.20164299,9193.096261,,,,,,,,,,,,,,,,,
82,3,0.750118971,0.010340214,0.000286102,22.18949151,22.9502368,12483.56214,,,,,,,,,,,,,,,,,
82,9,0.73896718,0.028211117,0.000748634,21.71684408,22.48477101,12534.78152,,,,,,,,,,,,,,,,,
82,15,0.783335209,0.029216766,0.004263163,21.62709069,22.44390583,12541.39749,,,,,,,,,,,,,,,,,
82,21,0.80235815,0.035452127,0.01646471,21.49060273,22.34487772,12549.49641,,,,,,,,,,,,,,,,,
82,27,0.797137022,0.063174248,0.040747881,21.53211498,22.43317413,12501.73075,,,,,,,,,,,,,,,,,
82,30,0.804260731,0.087285042,0.075165749,21.37958336,22.34629488,12577.18924,,,,,,,,,,,,,,,,,
82,45,0.878392935,0.181283712,0.343950033,21.18717313,22.59079981,12569.47922,,,,,,,,,,,,,,,,,
82,60,0.94062686,0.199127913,0.964715958,9.571147203,11.67561793,12738.28131,,,,,,,,,,,,,,,,,
82,90,1.049060822,0.378322363,5.251420975,13.22218251,19.90098667,12748.70514,,,,,,,,,,,,,,,,,
82,120,1.2300632,0.54544282,14.37133312,9.264673471,25.41151261,12794.44167,,,,,,,,,,,,,,,,,
83,3,0.751327038,0.023719072,0.00028491,21.78945494,22.56478596,9048.596419,,,,,,,,,,,,,,,,,
83,9,0.75626421,0.028063774,0.000834942,21.04427409,21.82943702,9072.873126,,,,,,,,,,,,,,,,,
83,15,0.798874855,0.043444157,0.004861116,20.90974951,21.75692964,9083.651717,,,,,,,,,,,,,,,,,
83,21,0.811950922,0.033221722,0.015194893,19.35969019,20.22005773,9106.222732,,,,,,,,,,,,,,,,,
83,27,0.84464097,0.106029034,0.047981024,21.15255213,22.15120316,9089.111014,,,,,,,,,,,,,,,,,
83,30,0.816869974,0.076446056,0.06376791,20.76350832,21.72059226,9009.875922,,,,,,,,,,,,,,,,,
83,45,0.882735014,0.116350174,0.33981204,17.08636165,18.42525887,9160.02115,,,,,,,,,,,,,,,,,
83,60,0.95995307,0.180071115,0.896774054,13.17466998,15.21146822,9103.444103,,,,,,,,,,,,,,,,,
83,90,1.05798912,0.362202883,5.086241007,17.73905325,24.24548626,9176.315957,,,,,,,,,,,,,,,,,
83,120,1.242146015,0.532850981,15.07538509,11.10418391,27.954566,9237.045234,,,,,,,,,,,,,,,,,
84,3,0.770302057,0.023890972,0.000455856,21.73495793,22.52960682,9942.48171,,,,,,,,,,,,,,,,,
84,9,0.772222281,0.024885178,0.000724077,19.70923662,20.50706816,9967.76378,,,,,,,,,,,,,,,,,
84,15,0.819688082,0.035650015,0.004294872,15.96524811,16.82488108,9985.011679,,,,,,,,,,,,,,,,,
84,21,0.848118067,0.044095039,0.015012741,15.64212608,16.54935193,10026.45457,,,,,,,,,,,,,,,,,
84,27,0.843078852,0.079738855,0.042966127,20.36591315,21.33169699,10008.43136,,,,,,,,,,,,,,,,,
84,30,0.821928978,0.05644393,0.063973188,19.87581062,20.81815672,9959.983922,,,,,,,,,,,,,,,,,
84,45,0.891821146,0.145411015,0.345102072,17.9481864,19.33052063,9991.670253,,,,,,,,,,,,,,,,,
84,60,0.976196051,0.171137094,0.914424181,9.565679789,11.62743711,10138.50354,,,,,,,,,,,,,,,,,
84,90,1.075472116,0.327013969,4.719136953,8.172014952,14.29363799,10210.23885,,,,,,,,,,,,,,,,,
84,120,1.22631979,0.483322144,14.08291984,5.258242369,21.05080414,10279.99928,,,,,,,,,,,,,,,,,
85,3,0.756278992,0.024425983,0.000463009,22.361624,23.14279199,9316.269997,,,,,,,,,,,,,,,,,
85,9,0.743690968,0.036770105,0.000974894,20.09864902,20.88008499,9362.531353,,,,,,,,,,,,,,,,,
85,15,0.769843102,0.038669825,0.004563808,20.13554621,20.94862294,9352.292368,,,,,,,,,,,,,,,,,
85,21,0.806799889,0.069051027,0.019563913,13.87468219,14.77009702,9396.154657,,,,,,,,,,,,,,,,,
85,27,0.816042185,0.090087891,0.050032139,18.70057058,19.6567328,9363.928074,,,,,,,,,,,,,,,,,
85,30,0.828589916,0.093299866,0.062590122,11.14258218,12.12706208,9374.99894,,,,,,,,,,,,,,,,,
85,45,0.863404989,0.129726171,0.330056906,18.869982,20.19317007,9391.102956,,,,,,,,,,,,,,,,,
85,60,0.923691988,0.229188919,0.959382057,15.63477921,17.74704218,9394.843383,,,,,,,,,,,,,,,,,
85,90,1.074164867,0.363766909,4.501888037,14.46775699,20.4075768,9424.217169,,,,,,,,,,,,,,,,,
85,120,1.228974104,0.57140398,15.16029501,13.47148275,30.43215585,9435.920918,,,,,,,,,,,,,,,,,
86,3,0.739590168,0.02263093,0.000313044,21.74867988,22.51121402,9419.249602,,,,,,,,,,,,,,,,,
86,9,0.727807999,0.025949955,0.00097394,21.52026129,22.27499318,9432.049381,,,,,,,,,,,,,,,,,
86,15,0.768134832,0.051974058,0.005105019,21.24489331,22.07010722,9438.560959,,,,,,,,,,,,,,,,,
86,21,0.779768229,0.064329863,0.018762589,21.36727858,22.23013926,9415.088779,,,,,,,,,,,,,,,,,
86,27,0.775668144,0.12368989,0.051929712,21.35025716,22.3015449,9433.884399,,,,,,,,,,,,,,,,,
86,30,0.832416058,0.108479023,0.070400953,15.86532092,16.87661695,9564.07547,,,,,,,,,,,,,,,,,
86,45,0.853486061,0.140926838,0.333629847,19.08603835,20.4140811,9466.071166,,,,,,,,,,,,,,,,,
86,60,0.95784688,0.196932077,0.935291052,15.00939536,17.09946537,9648.037007,,,,,,,,,,,,,,,,,
86,90,1.077223778,0.349290133,4.714500904,6.709678173,12.85069299,9711.044397,,,,,,,,,,,,,,,,,
86,120,1.239202023,0.535599709,14.65543103,8.004458427,24.43469119,9697.257415,,,,,,,,,,,,,,,,,
87,3,0.770535946,0.019951105,0.000350952,21.9791429,22.76998091,9354.08546,,,,,,,,,,,,,,,,,
87,9,0.741350889,0.0270679,0.000769138,19.92966104,20.69884896,9393.844073,,,,,,,,,,,,,,,,,
87,15,0.782779217,0.030684948,0.004234076,17.51580882,18.33350706,9422.564276,,,,,,,,,,,,,,,,,
87,21,0.815584183,0.050359964,0.016687155,19.04865646,19.93128777,9424.899263,,,,,,,,,,,,,,,,,
87,27,0.822071075,0.104568958,0.049914122,19.15518785,20.131742,9446.82546,,,,,,,,,,,,,,,,,
87,30,0.800071955,0.07972312,0.064462185,13.62510085,14.56935811,9424.560639,,,,,,,,,,,,,,,,,
87,45,0.902382851,0.093343019,0.301703215,16.99930477,18.29673386,9398.596779,,,,,,,,,,,,,,,,,
87,60,0.929850817,0.149392128,0.994924784,11.01613522,13.09030294,9437.639425,,,,,,,,,,,,,,,,,
87,90,1.049180269,0.366955996,4.981707811,8.176508665,14.57435274,9483.534815,,,,,,,,,,,,,,,,,
87,120,1.227894068,0.501140118,15.52383709,5.588096619,22.84096789,9566.004453,,,,,,,,,,,,,,,,,
88,3,0.807901859,0.017971992,0.000319958,21.67403603,22.50022984,10822.34994,,,,,,,,,,,,,,,,,
88,9,0.77079916,0.042810202,0.001024008,21.46256542,22.27719879,10821.13082,,,,,,,,,,,,,,,,,
88,15,0.783426046,0.053730726,0.005875349,21.14965487,21.99268699,10844.46823,,,,,,,,,,,,,,,,,
88,21,0.82105422,0.058258057,0.015141726,20.72669506,21.62114906,10872.33399,,,,,,,,,,,,,,,,,
88,27,0.803212166,0.095101833,0.047498941,20.10178685,21.04759979,10881.14711,,,,,,,,,,,,,,,,,
88,30,0.778926849,0.086429119,0.070371866,12.14464045,13.08036828,10986.0347,,,,,,,,,,,,,,,,,
88,45,0.903684139,0.118598938,0.309026957,14.60526896,15.93657899,10962.20154,,,,,,,,,,,,,,,,,
88,60,0.954660177,0.177734852,0.940696001,13.47527695,15.54836798,11037.92197,,,,,,,,,,,,,,,,,
88,90,1.085793018,0.389163017,5.19713521,10.93141675,17.603508,11080.2437,,,,,,,,,,,,,,,,,
88,120,1.281147957,0.54307723,15.06159902,7.481174946,24.36699915,11151.02176,,,,,,,,,,,,,,,,,
89,3,0.782636166,0.011175871,0.000319004,22.02207088,22.81620193,10737.35358,,,,,,,,,,,,,,,,,
89,9,0.770380974,0.03977704,0.000967979,21.40130782,22.21243382,10792.41382,,,,,,,,,,,,,,,,,
89,15,0.801072836,0.036561251,0.004654884,21.16918802,22.01147699,10836.3,,,,,,,,,,,,,,,,,
89,21,0.820759058,0.057356119,0.015401125,20.20450664,21.09802294,10795.82053,,,,,,,,,,,,,,,,,
89,27,0.826772928,0.090861797,0.045732021,20.63872337,21.60209012,10799.46782,,,,,,,,,,,,,,,,,
89,30,0.808975697,0.086988926,0.060775995,21.25132823,22.20806885,10783.77553,,,,,,,,,,,,,,,,,
89,45,0.886558056,0.146007061,0.303819895,19.04795098,20.38433599,10833.56457,,,,,,,,,,,,,,,,,
89,60,0.945770025,0.237104893,1.024230957,14.33511996,16.54222584,10838.25347,,,,,,,,,,,,,,,,,
89,90,1.096546888,0.361109018,4.950412035,13.99636698,20.40443492,10915.57107,,,,,,,,,,,,,,,,,
89,120,1.22315526,0.518100977,15.10309291,11.65291286,28.497262,10963.74094,,,,,,,,,,,,,,,,,
90,3,0.723943949,0.010277748,0.000328064,21.82528925,22.55983901,10160.29311,,,,,,,,,,,,,,,,,
90,9,0.748457909,0.040838957,0.001023054,21.37577319,22.16609311,10189.41804,,,,,,,,,,,,,,,,,
90,15,0.766691923,0.056845188,0.004208803,21.69924092,22.52698684,10212.76996,,,,,,,,,,,,,,,,,
90,21,0.76628089,0.073067188,0.01757884,21.23742008,22.094347,10211.20031,,,,,,,,,,,,,,,,,
90,27,0.805098057,0.074468851,0.043658972,15.09652925,16.01975513,10291.34918,,,,,,,,,,,,,,,,,
90,30,0.808319092,0.093014956,0.064434767,10.77938128,11.74515009,10295.48611,,,,,,,,,,,,,,,,,
90,45,0.897750139,0.120839119,0.329563141,10.39447045,11.74262285,10355.14187,,,,,,,,,,,,,,,,,
