seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,,,,,,,,,,,
90,60,0.939767122,0.186237097,0.951147079,13.38166165,15.45881295,10297.04237,,,,,,,,,,,,,,,,,
90,90,1.041451216,0.401283026,4.954556227,9.728408575,16.12569904,10379.55617,,,,,,,,,,,,,,,,,
90,120,1.195814133,0.589343309,15.62448931,11.21441936,28.62406611,10399.33607,,,,,,,,,,,,,,,,,
91,3,0.770953894,0.023191214,0.000314951,21.70844293,22.50290298,10413.69755,,,,,,,,,,,,,,,,,
91,9,0.76451993,0.022397041,0.000727177,21.16802597,21.95567012,10441.2761,,,,,,,,,,,,,,,,,
91,15,0.818193913,0.026206017,0.004228115,21.03684688,21.88547492,10505.58869,,,,,,,,,,,,,,,,,
91,21,0.827266216,0.079693079,0.016410828,20.89506102,21.81843114,10457.08429,,,,,,,,,,,,,,,,,
91,27,0.827152014,0.09442997,0.041649818,20.95505524,21.91828704,10447.96984,,,,,,,,,,,,,,,,,
91,30,0.806877851,0.074748755,0.06127429,12.12752914,13.07043004,10518.02246,,,,,,,,,,,,,,,,,
91,45,0.892297983,0.163716078,0.306215048,12.56990194,13.93213105,10487.59483,,,,,,,,,,,,,,,,,
91,60,0.938820839,0.209183931,0.949496031,9.386175394,11.4836762,10569.35879,,,,,,,,,,,,,,,,,
91,90,1.045290947,0.377972841,4.992350101,14.02816725,20.44378114,10512.78069,,,,,,,,,,,,,,,,,
91,120,1.206884861,0.584329128,15.38630605,10.88301301,28.06053305,10619.70296,,,,,,,,,,,,,,,,,
92,3,0.738481998,0.019235134,0.000302792,22.07861638,22.8366363,10475.06346,,,,,,,,,,,,,,,,,
92,9,0.775448799,0.017880917,0.000730753,21.79942036,22.59348083,10514.64237,,,,,,,,,,,,,,,,,
92,15,0.784382105,0.06650877,0.004713058,21.60055542,22.45615935,10505.03448,,,,,,,,,,,,,,,,,
92,21,0.821373224,0.072321177,0.01762414,21.25542235,22.16674089,10466.93428,,,,,,,,,,,,,,,,,
92,27,0.81524086,0.075494051,0.040594816,21.35988235,22.29121208,10458.58199,,,,,,,,,,,,,,,,,
92,30,0.832839012,0.105360985,0.075529099,21.14702821,22.1607573,10471.30497,,,,,,,,,,,,,,,,,
92,45,0.904417038,0.15523982,0.343918085,15.11853695,16.52211189,10503.45222,,,,,,,,,,,,,,,,,
92,60,0.956674099,0.213042736,0.972867012,19.68957138,21.83215523,10495.93205,,,,,,,,,,,,,,,,,
92,90,1.068372965,0.365500927,4.948126793,18.37245011,24.7544508,10537.35309,,,,,,,,,,,,,,,,,
92,120,1.241899014,0.511582136,14.34449387,12.48031807,28.57829309,10572.65691,,,,,,,,,,,,,,,,,
93,3,0.739544153,0.010355949,0.000329971,22.24982095,23.00005102,8297.383117,,,,,,,,,,,,,,,,,
93,9,0.759065866,0.043170929,0.000852108,21.02723098,21.83031988,8328.41563,,,,,,,,,,,,,,,,,
93,15,0.788901091,0.056005716,0.005100965,20.74399424,21.59400201,8346.97646,,,,,,,,,,,,,,,,,
93,21,0.789722204,0.082526922,0.016673088,19.04660058,19.93552279,8353.594582,,,,,,,,,,,,,,,,,
93,27,0.80444479,0.069905996,0.040938854,17.93582129,18.85111094,8380.382239,,,,,,,,,,,,,,,,,
93,30,0.834384918,0.080648899,0.063807011,20.89929533,21.87813616,8291.0759,,,,,,,,,,,,,,,,,
93,45,0.881608009,0.103562117,0.310971975,11.52939177,12.82553387,8447.074095,,,,,,,,,,,,,,,,,
93,60,0.955070972,0.162927866,0.932177067,10.18869615,12.23887205,8365.037046,,,,,,,,,,,,,,,,,
93,90,1.044392109,0.308917999,4.641547918,6.412246943,12.40710497,8521.005053,,,,,,,,,,,,,,,,,
93,120,1.209726095,0.436866045,13.74756813,5.749072552,21.14323282,8553.517319,,,,,,,,,,,,,,,,,
94,3,0.741335869,0.01029706,0.000300884,21.73749518,22.489429,11062.85543,,,,,,,,,,,,,,,,,
94,9,0.7636199,0.010956049,0.000721931,21.10793328,21.88323116,11100.74621,,,,,,,,,,,,,,,,,
94,15,0.791293859,0.042495012,0.004227161,21.38780808,22.22582412,10965.7132,,,,,,,,,,,,,,,,,
94,21,0.795931101,0.066358566,0.015181065,12.03461432,12.91208506,11070.29186,,,,,,,,,,,,,,,,,
94,27,0.803882837,0.070046186,0.044168949,21.25234509,22.17044306,11008.77547,,,,,,,,,,,,,,,,,
94,30,0.819008112,0.119446754,0.075855017,20.93363523,21.94794512,11117.38801,,,,,,,,,,,,,,,,,
94,45,0.898812771,0.130743027,0.318898916,11.82084107,13.16929579,11113.82336,,,,,,,,,,,,,,,,,
94,60,0.939421892,0.204063892,1.014257908,17.13324714,19.29099083,11159.09807,,,,,,,,,,,,,,,,,
94,90,1.058193207,0.37724185,4.967505932,13.26968527,19.67262626,11166.10398,,,,,,,,,,,,,,,,,
94,120,1.225028038,0.537470102,14.73143077,7.278757334,23.77268624,11245.30314,,,,,,,,,,,,,,,,,
95,3,0.768448114,0.010608912,0.000473261,21.71626878,22.49579906,9806.709875,,,,,,,,,,,,,,,,,
95,9,0.762041807,0.028899193,0.000726938,21.24767208,22.03934002,9831.850671,,,,,,,,,,,,,,,,,
95,15,0.79542923,0.063566923,0.004786968,21.12785697,21.99164009,9860.093457,,,,,,,,,,,,,,,,,
95,21,0.811295033,0.07228303,0.017235279,19.61340785,20.51422119,9893.607778,,,,,,,,,,,,,,,,,
95,27,0.822717905,0.094345808,0.049362183,19.69601107,20.66243696,9888.34119,,,,,,,,,,,,,,,,,
95,30,0.803966761,0.094763756,0.06894207,20.99031639,21.95798898,9757.226617,,,,,,,,,,,,,,,,,
95,45,0.921042919,0.090390205,0.29360199,10.26515794,11.57019305,9988.352117,,,,,,,,,,,,,,,,,
95,60,0.936875105,0.216515779,0.996165276,19.04472184,21.194278,9913.229175,,,,,,,,,,,,,,,,,
95,90,1.043539047,0.394304991,4.997542858,11.57549119,18.01087809,9985.531579,,,,,,,,,,,,,,,,,
95,120,1.220131874,0.571607113,15.41250896,7.789551973,24.99379992,10084.05037,,,,,,,,,,,,,,,,,
96,3,0.762405157,0.023095608,0.000319004,21.69920707,22.48502684,10162.02984,,,,,,,,,,,,,,,,,
96,9,0.741210699,0.025854826,0.000993967,21.77117252,22.53923202,10153.04787,,,,,,,,,,,,,,,,,
96,15,0.755079746,0.041007996,0.004664183,21.59387207,22.39462399,10189.08202,,,,,,,,,,,,,,,,,
96,21,0.811658859,0.042392731,0.01621604,20.87978148,21.75004911,10197.43684,,,,,,,,,,,,,,,,,
96,27,0.80331111,0.082507849,0.042854071,20.90275407,21.8314271,10194.2338,,,,,,,,,,,,,,,,,
96,30,0.82615304,0.038046122,0.061017036,15.59761786,16.52283406,10268.90137,,,,,,,,,,,,,,,,,
96,45,0.883960962,0.143077135,0.332789183,13.61419988,14.97402716,10269.95363,,,,,,,,,,,,,,,,,
96,60,0.936058044,0.220904112,0.946218967,15.78898883,17.89216995,10261.18629,,,,,,,,,,,,,,,,,
96,90,1.096628904,0.408182859,4.837375879,17.89923453,24.24142218,10283.55848,,,,,,,,,,,,,,,,,
96,120,1.223500967,0.549864054,15.39162183,15.09451032,32.25949717,10379.00438,,,,,,,,,,,,,,,,,
97,3,0.764274836,0.019430876,0.000504971,21.80913639,22.59334707,10527.68932,,,,,,,,,,,,,,,,,
97,9,0.762552023,0.025295973,0.000968933,22.008919,22.79773593,10523.13802,,,,,,,,,,,,,,,,,
97,15,0.814249992,0.055757046,0.005619287,21.03028274,21.90590906,10548.01452,,,,,,,,,,,,,,,,,
97,21,0.835308075,0.044303894,0.016181946,21.71140194,22.60719585,10548.22684,,,,,,,,,,,,,,,,,
97,27,0.903033018,0.055951834,0.046763897,21.13169336,22.13744211,10564.51095,,,,,,,,,,,,,,,,,
97,30,0.834959269,0.124038935,0.066376925,20.8911159,21.91649103,10529.43303,,,,,,,,,,,,,,,,,
97,45,0.917428017,0.083199024,0.31620717,20.96177101,22.27860522,10578.9741,,,,,,,,,,,,,,,,,
97,60,1.001185179,0.223510981,0.941325665,16.33916926,18.50519109,10604.69492,,,,,,,,,,,,,,,,,
97,90,1.119403839,0.407938004,4.550638199,19.30297208,25.38095212,10608.55335,,,,,,,,,,,,,,,,,
97,120,1.249418974,0.542091131,15.30839014,8.551826954,25.6517272,10759.57233,,,,,,,,,,,,,,,,,
98,3,0.787056684,0.020436049,0.000499964,21.9092803,22.717273,10107.65205,,,,,,,,,,,,,,,,,
98,9,0.770809174,0.029021978,0.000937939,21.44390774,22.24467683,10188.38173,,,,,,,,,,,,,,,,,
98,15,0.815639019,0.032991171,0.004591942,20.15465808,21.00788021,10218.3978,,,,,,,,,,,,,,,,,
98,21,0.833842993,0.035654068,0.015065908,19.68401003,20.568573,10194.34988,,,,,,,,,,,,,,,,,
98,27,0.860441923,0.06814909,0.040755033,11.30047989,12.26982594,10260.85908,,,,,,,,,,,,,,,,,
98,30,0.842291832,0.087020159,0.065669775,18.93393207,19.92891383,10255.99652,,,,,,,,,,,,,,,,,
98,45,0.897597075,0.162898064,0.294542074,13.35215974,14.70719695,10232.53294,,,,,,,,,,,,,,,,,
98,60,0.956465006,0.216441154,0.889028788,10.63109326,12.69302821,10234.97352,,,,,,,,,,,,,,,,,
98,90,1.137928009,0.341342211,4.939208984,16.61340189,23.03188109,10225.3658,,,,,,,,,,,,,,,,,
98,120,1.209388018,0.536229134,15.30595207,13.18508768,30.2366569,10333.75641,,,,,,,,,,,,,,,,,
99,3,0.776680946,0.011282921,0.00029397,22.06761122,22.85586905,7406.344425,,,,,,,,,,,,,,,,,
99,9,0.746474981,0.025926352,0.000916958,21.89977074,22.67308903,7426.845045,,,,,,,,,,,,,,,,,
99,15,0.809139967,0.056147337,0.004959822,21.47342896,22.34367609,7429.213552,,,,,,,,,,,,,,,,,
99,21,0.826696873,0.059274912,0.017085791,21.22089314,22.12395072,7436.372967,,,,,,,,,,,,,,,,,
99,27,0.838334799,0.080754757,0.05121398,21.12458849,22.09489202,7431.551158,,,,,,,,,,,,,,,,,
99,30,0.850157022,0.068015099,0.061047792,13.81804109,14.797261,7461.586005,,,,,,,,,,,,,,,,,
99,45,0.878166676,0.131826878,0.320292234,21.09975505,22.43004084,7459.782674,,,,,,,,,,,,,,,,,
99,60,0.980782032,0.189182997,0.909662008,8.502488852,10.58211589,7553.65588,,,,,,,,,,,,,,,,,
99,90,1.108834743,0.347494125,4.834750891,11.53063297,17.82171273,7549.544207,,,,,,,,,,,,,,,,,
99,120,1.215692997,0.534956694,15.2635603,10.27864909,27.29285908,7561.152742,,,,,,,,,,,,,,,,,
100,3,0.777778864,0.019824028,0.000324011,21.74007344,22.53800035,10493.03847,,,,,,,,,,,,,,,,,
100,9,0.752509832,0.032548904,0.00083518,21.41791201,22.20380592,10530.57102,,,,,,,,,,,,,,,,,
100,15,0.795473099,0.038387299,0.004313946,18.98284388,19.82101822,10557.18497,,,,,,,,,,,,,,,,,
100,21,0.780638933,0.074141264,0.017462015,12.88703442,13.75927663,10572.4687,,,,,,,,,,,,,,,,,
100,27,416.7926679,0.089014053,0.061588049,13.38216305,14.19684792,10585.27398,,,,,,,,,,,,,,,,,
100,30,0.842149973,0.092507839,0.064052105,14.79735994,15.79606986,10516.23623,,,,,,,,,,,,,,,,,
100,45,0.872900724,0.128180981,0.30982399,10.8066473,12.117553,10569.19132,,,,,,,,,,,,,,,,,
100,60,0.923841953,0.164562941,0.98591423,9.757605791,11.83192492,10647.25065,,,,,,,,,,,,,,,,,
100,90,1.878485918,0.379239798,4.986097097,8.975188255,16.21901107,10602.84276,,,,,,,,,,,,,,,,,
100,120,1.368680954,0.517198801,15.58949494,9.961157084,27.43653178,10621.45765,,,,,,,,,,,,,,,,,
101,3,0.72645998,0.021604061,0.000302792,22.47654033,23.22490716,9387.42383,,,,,,,,,,,,,,,,,
101,9,0.741917849,0.037782907,0.001044035,21.66310239,22.44384718,9434.655473,,,,,,,,,,,,,,,,,
101,15,0.780914783,0.053033829,0.005483866,16.39333344,17.23276591,9423.664334,,,,,,,,,,,,,,,,,
101,21,0.795835972,0.08435607,0.01735878,16.65718126,17.55473208,9434.746263,,,,,,,,,,,,,,,,,
101,27,0.793121099,0.109101057,0.046631098,16.90414071,17.85299397,9422.703401,,,,,,,,,,,,,,,,,
101,30,0.823542833,0.10221076,0.062265158,13.50968313,14.49770188,9412.384902,,,,,,,,,,,,,,,,,
101,45,0.866200924,0.116596937,0.311713219,20.05877995,21.35329103,9432.048572,,,,,,,,,,,,,,,,,
101,60,0.964920044,0.237085104,0.993160963,17.21782017,19.41298628,9383.913426,,,,,,,,,,,,,,,,,
101,90,1.052256107,0.360207081,5.091961145,9.803607702,16.30803204,9483.095359,,,,,,,,,,,,,,,,,
101,120,1.230791092,0.53420186,14.13880014,12.60458016,28.50837326,9566.651568,,,,,,,,,,,,,,,,,
102,3,0.74424696,0.019147158,0.000436068,21.66660476,22.43043494,9287.1071,,,,,,,,,,,,,,,,,
102,9,0.762990952,0.023786068,0.001037121,21.49598289,22.28379703,9297.640436,,,,,,,,,,,,,,,,,
102,15,0.798816204,0.056154013,0.004554033,20.73447585,21.5940001,9318.995772,,,,,,,,,,,,,,,,,
102,21,0.791115761,0.078790188,0.016904831,20.65735221,21.54416299,9330.36352,,,,,,,,,,,,,,,,,
102,27,0.806797028,0.103945971,0.049072742,20.89158535,21.85140109,9267.081245,,,,,,,,,,,,,,,,,
102,30,0.859884739,0.085216045,0.06500721,20.14550114,21.15560913,9352.99476,,,,,,,,,,,,,,,,,
102,45,0.888375044,0.16420722,0.32367301,20.48926592,21.86552119,9287.14718,,,,,,,,,,,,,,,,,
102,60,0.954281092,0.19759798,1.040537834,16.67975307,18.87216997,9411.1178,,,,,,,,,,,,,,,,,
102,90,1.108242989,0.32336688,4.935215235,5.508404016,11.87522912,9524.107886,,,,,,,,,,,,,,,,,
102,120,1.264915943,0.515982151,14.92055702,8.493575811,25.19503093,9497.073769,,,,,,,,,,,,,,,,,
103,3,0.733697176,0.023199081,0.000354052,21.83566785,22.59291816,11063.21097,,,,,,,,,,,,,,,,,
103,9,0.730772018,0.021656036,0.000722885,21.29472113,22.04787207,11084.62979,,,,,,,,,,,,,,,,,
103,15,0.778801203,0.064291954,0.005717993,21.01826763,21.86707878,11120.88911,,,,,,,,,,,,,,,,,
103,21,0.801347017,0.064088821,0.018372059,21.02735305,21.91116095,11093.53606,,,,,,,,,,,,,,,,,
103,27,0.802776814,0.0666821,0.042383671,20.55597448,21.46781707,11078.75704,,,,,,,,,,,,,,,,,
103,30,0.82705164,0.091362,0.064078093,16.22495937,17.20745111,11095.78416,,,,,,,,,,,,,,,,,
103,45,0.8719697,0.114706278,0.302270889,12.85236883,14.1413157,11135.14858,,,,,,,,,,,,,,,,,
103,60,0.917168856,0.226613998,0.944068193,16.41813707,18.50598812,11112.52755,,,,,,,,,,,,,,,,,
103,90,1.028650045,0.372720957,4.872955084,17.27806091,23.552387,11128.57182,,,,,,,,,,,,,,,,,
103,120,1.19440794,0.527316093,15.08339,14.01353002,30.81864405,11176.28136,,,,,,,,,,,,,,,,,
104,3,0.720364094,0.023527861,0.000337839,21.67263699,22.41686678,10394.93838,,,,,,,,,,,,,,,,,
104,9,0.736154795,0.032466888,0.000850201,21.17091918,21.94039106,10379.27416,,,,,,,,,,,,,,,,,
104,15,0.79239893,0.040944815,0.004287004,19.83208799,20.66971874,10457.92147,,,,,,,,,,,,,,,,,
104,21,0.784685135,0.070371151,0.016672134,21.02215648,21.8938849,10444.18817,,,,,,,,,,,,,,,,,
104,27,0.806049824,0.069061995,0.040673971,12.2682333,13.18401909,10500.19909,,,,,,,,,,,,,,,,,
104,30,0.826942921,0.075031996,0.064591169,19.21866775,20.18523383,10471.73306,,,,,,,,,,,,,,,,,
104,45,0.890605927,0.155655861,0.327361107,16.53094625,17.90456915,10454.58313,,,,,,,,,,,,,,,,,
104,60,0.943453074,0.205097914,0.972882986,12.04323483,14.1646688,10529.70005,,,,,,,,,,,,,,,,,
104,90,1.038109064,0.328416824,4.865371943,11.52239394,17.75429177,10538.78964,,,,,,,,,,,,,,,,,
104,120,1.211539984,0.528120041,14.93219304,6.261424065,22.93327713,10663.19061,,,,,,,,,,,,,,,,,
105,3,0.76374197,0.010382891,0.000434875,21.8036015,22.57816124,10626.86921,,,,,,,,,,,,,,,,,
105,9,0.746618271,0.02895999,0.000982046,21.55476284,22.33132315,10671.10117,,,,,,,,,,,,,,,,,
105,15,0.794601917,0.033665895,0.004726887,21.4850173,22.318012,10685.56594,,,,,,,,,,,,,,,,,
105,21,0.807311773,0.040706158,0.016108036,15.74987102,16.61399698,10727.12645,,,,,,,,,,,,,,,,,
105,27,0.814472914,0.050212145,0.040627956,9.061109781,9.966422796,10789.55659,,,,,,,,,,,,,,,,,
105,30,0.809660912,0.101972103,0.065769911,19.43842506,20.41582799,10780.28076,,,,,,,,,,,,,,,,,
105,45,0.901451111,0.181733847,0.356716156,19.17407179,20.6139729,10752.3385,,,,,,,,,,,,,,,,,
105,60,0.931871176,0.198653221,1.036327839,13.11846876,15.285321,10868.53779,,,,,,,,,,,,,,,,,
105,90,1.086651802,0.321643114,4.883018017,7.492443085,13.78375602,10938.80115,,,,,,,,,,,,,,,,,
105,120,1.243595123,0.550325871,14.31595302,6.318273067,22.42814708,10927.33566,,,,,,,,,,,,,,,,,
106,3,0.779783726,0.011564016,0.000313997,22.02851343,22.82017517,9821.773845,,,,,,,,,,,,,,,,,
106,9,0.731699944,0.033457041,0.000838757,21.83324623,22.59924197,9856.534394,,,,,,,,,,,,,,,,,
106,15,0.772478342,0.039582968,0.004286051,20.99325871,21.80960608,9855.782969,,,,,,,,,,,,,,,,,
106,21,0.79867816,0.037558079,0.015244007,20.49840879,21.34988904,9858.988886,,,,,,,,,,,,,,,,,
106,27,0.865361929,0.045212984,0.040099144,20.46691298,21.41758704,9862.16543,,,,,,,,,,,,,,,,,
106,30,0.796601295,0.066513777,0.060440063,8.633327961,9.556883097,9939.468303,,,,,,,,,,,,,,,,,
106,45,0.886352062,0.098618984,0.29267931,11.2055614,12.48321176,9945.622984,,,,,,,,,,,,,,,,,
106,60,0.955086231,0.20166707,0.9089849,9.872557878,11.93829608,10037.27895,,,,,,,,,,,,,,,,,
106,90,1.056056023,0.353127003,5.145083904,11.92575693,18.48002386,10009.47705,,,,,,,,,,,,,,,,,
106,120,1.227827787,0.488955021,15.0302918,10.76199245,27.50906706,10013.30782,,,,,,,,,,,,,,,,,
107,3,0.758712053,0.020803213,0.000296116,22.03250933,22.81232071,9964.692122,,,,,,,,,,,,,,,,,
107,9,0.736568213,0.027173758,0.000755787,21.49609709,22.26059484,9991.869759,,,,,,,,,,,,,,,,,
107,15,0.766843796,0.04708004,0.004785299,20.67659378,21.49530292,9983.073226,,,,,,,,,,,,,,,,,
107,21,0.802855015,0.054525137,0.015234709,15.01441836,15.88703322,10012.67134,,,,,,,,,,,,,,,,,
107,27,0.814656019,0.062444687,0.04008317,15.08504605,16.00222993,10037.19465,,,,,,,,,,,,,,,,,
107,30,0.840901136,0.068538904,0.059416056,11.66996384,12.63881993,10086.70083,,,,,,,,,,,,,,,,,
107,45,0.860732794,0.117841005,0.315513849,9.789089441,11.08317709,10157.46993,,,,,,,,,,,,,,,,,
107,60,0.939188004,0.204103947,0.885884047,17.54918003,19.57835603,10095.66936,,,,,,,,,,,,,,,,,
107,90,1.06378293,0.373152018,4.471436024,14.91908503,20.827456,10116.28409,,,,,,,,,,,,,,,,,
107,120,1.248782635,0.522812128,15.04831505,14.8249774,31.64488721,10137.35599,,,,,,,,,,,,,,,,,
108,3,0.76400733,0.019928694,0.000328064,21.82032394,22.60458803,10677.4203,,,,,,,,,,,,,,,,,
108,9,0.745472908,0.043369055,0.000949144,21.39420485,22.18399596,10707.02741,,,,,,,,,,,,,,,,,
108,15,0.765883923,0.046803951,0.004921198,21.33628392,22.15389299,10704.80912,,,,,,,,,,,,,,,,,
108,21,0.786657095,0.050774097,0.01510191,20.90849018,21.76102328,10730.70086,,,,,,,,,,,,,,,,,
108,27,0.815336943,0.089310169,0.040451765,19.380795,20.32589388,10747.19101,,,,,,,,,,,,,,,,,
108,30,0.826322794,0.115449667,0.073545933,20.14321971,21.1585381,10767.50534,,,,,,,,,,,,,,,,,
108,45,0.853741884,0.169981956,0.283603907,13.60634732,14.91367507,10798.71858,,,,,,,,,,,,,,,,,
108,60,0.924607038,0.239994049,1.008461952,16.87321973,19.04628277,10847.86355,,,,,,,,,,,,,,,,,
108,90,1.101253986,0.345414877,4.660077095,15.86805892,21.97480488,10861.16753,,,,,,,,,,,,,,,,,
108,120,1.226934195,0.486917019,14.18848825,8.173138618,24.07547808,10959.60744,,,,,,,,,,,,,,,,,
109,3,0.7375772,0.010030031,0.000422001,21.38065982,22.12868905,10348.33496,,,,,,,,,,,,,,,,,
109,9,0.749915123,0.014095783,0.000709772,21.41253734,22.17725801,10378.48067,,,,,,,,,,,,,,,,,
109,15,0.777940989,0.031112909,0.004557133,20.46035194,21.27396297,10394.8806,,,,,,,,,,,,,,,,,
109,21,0.786711693,0.061671257,0.017328978,20.49164915,21.35736108,10401.3541,,,,,,,,,,,,,,,,,
109,27,0.798057318,0.046538115,0.041850805,14.62713671,15.51358294,10452.56478,,,,,,,,,,,,,,,,,
109,30,0.841642141,0.098531008,0.07336092,19.43943286,20.45296693,10452.85793,,,,,,,,,,,,,,,,,
109,45,0.883503675,0.112635851,0.316060305,13.0697782,14.38197803,10490.2022,,,,,,,,,,,,,,,,,
109,60,0.948176146,0.182725906,0.969627857,10.43558788,12.53611779,10542.61337,,,,,,,,,,,,,,,,,
109,90,1.055757046,0.316845179,4.505182981,6.891819715,12.76960492,10614.33221,,,,,,,,,,,,,,,,,
109,120,1.20390892,0.494728327,14.83133411,7.291463614,23.82143497,10625.28978,,,,,,,,,,,,,,,,,
110,3,0.745401859,0.023280144,0.000332117,21.69131517,22.46032929,10529.16414,,,,,,,,,,,,,,,,,
110,9,0.783141136,0.02315712,0.000746965,20.86150503,21.66855025,10561.47051,,,,,,,,,,,,,,,,,
110,15,0.78896904,0.051413059,0.004304171,21.40818262,22.25286889,10563.74958,,,,,,,,,,,,,,,,,
110,21,0.814301968,0.083671093,0.017326117,21.15464711,22.06994629,10583.13983,,,,,,,,,,,,,,,,,
110,27,0.828104973,0.126960039,0.051100969,21.18425393,22.19041991,10570.0961,,,,,,,,,,,,,,,,,
110,30,0.790184021,0.088367939,0.063352823,20.04389334,20.98579812,10573.03885,,,,,,,,,,,,,,,,,
110,45,0.899584055,0.133231163,0.335497856,19.28757715,20.65589023,10563.1902,,,,,,,,,,,,,,,,,
110,60,0.943079948,0.219777107,1.036041021,13.85965705,16.05855513,10639.12268,,,,,,,,,,,,,,,,,
110,90,1.067153931,0.269347906,4.329510927,7.385710239,13.051723,10719.52755,,,,,,,,,,,,,,,,,
110,120,1.23717308,0.52423501,14.26341677,7.845448256,23.87027311,10770.3034,,,,,,,,,,,,,,,,,
