seed,x_axle,Greedy Time,final_calculation_time,Total Running time,Route Cost,,,,,,
43,60,37.70064497,0.006552219,37.70719719,9165.492555,,,,,,
43,90,37.54554987,0.006551027,37.5521009,9095.461054,,,,,,
43,120,37.48701692,0.006507158,37.49352407,9070.885516,,,,,,
44,3,39.04412603,0.006566763,39.0506928,9433.594826,,,,,,
44,9,38.37482595,0.006582975,38.38140893,9454.583098,,,,,,
44,15,38.2045579,0.006589174,38.21114707,9442.982878,,,,,,
44,21,38.2268889,0.006574154,38.23346305,9455.091901,,,,,,
44,27,38.02774286,0.006567955,38.03431082,9443.95883,,,,,,
44,30,38.06304693,0.006546736,38.06959367,9426.914084,,,,,,
44,45,37.9704268,0.006571054,37.97699785,9435.896195,,,,,,
44,60,37.65539002,0.006505966,37.66189599,9404.276991,,,,,,
44,90,37.52606797,0.006495953,37.53256392,9367.540736,,,,,,
44,120,37.38656688,0.006401062,37.39296794,9311.479178,,,,,,
45,3,39.05419087,0.006566763,39.06075764,5695.665403,,,,,,
45,9,38.39189816,0.006607771,38.39850593,5743.656527,,,,,,
45,15,38.59687805,0.00667882,38.60355687,5753.043438,,,,,,
45,21,38.03347778,0.00654912,38.0400269,5760.510447,,,,,,
45,27,38.05908298,0.006581068,38.06566405,5732.327635,,,,,,
45,30,38.05047107,0.006562948,38.05703402,5729.487072,,,,,,
45,45,37.96571684,0.006623983,37.97234082,5686.631558,,,,,,
45,60,37.78742766,0.006563187,37.79399085,5654.968677,,,,,,
45,90,37.34619212,0.00651598,37.3527081,5614.269437,,,,,,
45,120,37.23425031,0.006419897,37.2406702,5611.890307,,,,,,
46,3,38.89255595,0.006559134,38.89911509,10183.71639,,,,,,
46,9,38.28745627,0.006568909,38.29402518,10229.37621,,,,,,
46,15,38.26753211,0.006602049,38.27413416,10240.50945,,,,,,
46,21,38.14042068,0.006553173,38.14697385,10240.91131,,,,,,
46,27,38.02340508,0.006568909,38.02997398,10224.9598,,,,,,
46,30,37.93657303,0.006569147,37.94314218,10206.52371,,,,,,
46,45,37.92870307,0.006617785,37.93532085,10168.99549,,,,,,
46,60,37.66663694,0.006585836,37.67322278,10124.6071,,,,,,
46,90,37.45680308,0.006535053,37.46333814,10036.52549,,,,,,
46,120,37.37839603,0.006402969,37.384799,9990.387108,,,,,,
47,3,38.97061706,0.006603003,38.97722006,10723.5686,,,,,,
47,9,38.39223814,0.006605625,38.39884377,10734.93131,,,,,,
47,15,38.19342399,0.006597996,38.20002198,10744.86669,,,,,,
47,21,38.1472249,0.00661397,38.15383887,10722.64106,,,,,,
47,27,38.22249699,0.006633043,38.22913003,10716.65656,,,,,,
47,30,38.11154032,0.006596804,38.11813712,10687.37635,,,,,,
47,45,37.97609687,0.006561995,37.98265886,10695.42625,,,,,,
47,60,37.93136001,0.006554842,37.93791485,10681.00101,,,,,,
47,90,37.50200415,0.006554842,37.50855899,10658.10762,,,,,,
47,120,37.49045491,0.006464005,37.49691892,10630.6571,,,,,,
48,3,39.33216,0.006555796,39.33871579,7100.130008,,,,,,
48,9,38.35261202,0.006546974,38.35915899,7089.104133,,,,,,
48,15,38.26823187,0.006635904,38.27486777,7087.373904,,,,,,
48,21,38.19177198,0.006560087,38.19833207,7082.885758,,,,,,
48,27,38.02251887,0.006588936,38.02910781,7086.623008,,,,,,
48,30,38.20971394,0.006578922,38.21629286,7086.247385,,,,,,
48,45,38.00593996,0.006571054,38.01251101,7027.273392,,,,,,
48,60,37.69395304,0.006546736,37.70049977,6984.527416,,,,,,
48,90,37.41064501,0.006500006,37.41714501,6976.800459,,,,,,
48,120,37.24886608,0.006438732,37.25530481,6945.540335,,,,,,
49,3,38.96192932,0.006736755,38.96866608,9786.310339,,,,,,
49,9,38.33570099,0.006562948,38.34226394,9787.659732,,,,,,
49,15,38.2745049,0.006580114,38.28108501,9800.319064,,,,,,
49,21,38.14894414,0.006572962,38.1555171,9805.281711,,,,,,
49,27,38.02788782,0.006579161,38.03446698,9812.804374,,,,,,
49,30,38.00732994,0.006565809,38.01389575,9815.409933,,,,,,
49,45,37.84505534,0.006594658,37.85165,9796.503137,,,,,,
49,60,37.69933891,0.006561041,37.70589995,9794.425321,,,,,,
49,90,37.50178576,0.006929159,37.50871491,9743.705623,,,,,,
49,120,37.42819691,0.006441355,37.43463826,9670.774972,,,,,,
50,3,39.03224397,0.006567717,39.03881168,9457.338174,,,,,,
50,9,38.63729787,0.006610155,38.64390802,9472.931577,,,,,,
50,15,38.27931595,0.006598949,38.2859149,9471.527939,,,,,,
50,21,38.12211275,0.006596088,38.12870884,9480.753017,,,,,,
50,27,38.30391908,0.006655931,38.31057501,9462.831823,,,,,,
50,30,38.07929087,0.006603003,38.08589387,9460.847,,,,,,
50,45,38.05801988,0.006720066,38.06473994,9437.706193,,,,,,
50,60,38.0385952,0.006581068,38.04517627,9411.525182,,,,,,
50,90,37.73338175,0.006561041,37.73994279,9364.388473,,,,,,
50,120,37.26313806,0.006403208,37.26954126,9322.584167,,,,,,
51,3,51.70194697,0.009387016,51.71133399,9068.840375,,,,,,
51,9,57.6492579,0.00919199,57.65844989,9054.41523,,,,,,
51,15,67.75984621,0.010800838,67.77064705,9048.524086,,,,,,
51,21,52.23632693,0.006652117,52.24297905,9040.677578,,,,,,
51,27,39.46460509,0.00668788,39.47129297,9087.752168,,,,,,
51,30,39.09168887,0.006616116,39.09830499,9067.373859,,,,,,
51,45,39.07987499,0.006630898,39.08650589,9066.056932,,,,,,
51,60,38.78230715,0.006707907,38.78901505,9035.869308,,,,,,
51,90,38.66485381,0.00663805,38.67149186,8999.100358,,,,,,
51,120,38.63964891,0.008105993,38.64775491,8971.23312,,,,,,
52,3,40.00451922,0.006669044,40.01118827,10942.32115,,,,,,
52,9,39.54330802,0.006685257,39.54999328,10983.21757,,,,,,
52,15,39.39059877,0.006642103,39.39724088,10978.68723,,,,,,
52,21,39.22855997,0.006672859,39.23523283,10980.52597,,,,,,
52,27,39.10341883,0.006604195,39.11002302,10972.24106,,,,,,
52,30,38.9958179,0.00658989,39.00240779,10955.37198,,,,,,
52,45,38.89645696,0.006609917,38.90306687,10927.44765,,,,,,
52,60,38.75299311,0.006593943,38.75958705,10894.94523,,,,,,
52,90,38.86886096,0.006777287,38.87563825,10825.61623,,,,,,
52,120,38.47086096,0.006535053,38.47739601,10766.63569,,,,,,
53,3,40.20008087,0.006843328,40.2069242,9750.30826,,,,,,
53,9,39.7682271,0.006679058,39.77490616,9780.451893,,,,,,
53,15,39.5644033,0.006620884,39.57102418,9782.862682,,,,,,
53,21,39.33828998,0.006608009,39.34489799,9780.208661,,,,,,
53,27,39.38532615,0.006649017,39.39197516,9768.244143,,,,,,
53,30,39.1491611,0.006793976,39.15595508,9759.820521,,,,,,
53,45,39.26014113,0.006694794,39.26683593,9736.122562,,,,,,
53,60,39.02571011,0.006671906,39.03238201,9704.949143,,,,,,
53,90,38.76092196,0.00684309,38.76776505,9640.245004,,,,,,
53,120,38.65972805,0.008553028,38.66828108,9587.081841,,,,,,
54,3,40.34256601,0.006597996,40.34916401,10602.57115,,,,,,
54,9,39.8126421,0.006784916,39.81942701,10616.11003,,,,,,
54,15,39.71135783,0.00899601,39.72035384,10600.20558,,,,,,
54,21,39.80739713,0.006647825,39.81404495,10595.70478,,,,,,
54,27,39.63525391,0.006795168,39.64204907,10588.84378,,,,,,
54,30,39.72095013,0.006889105,39.72783923,10579.58532,,,,,,
54,45,39.56631279,0.006812096,39.57312489,10548.52777,,,,,,
54,60,39.48701501,0.006746054,39.49376106,10532.17957,,,,,,
54,90,39.35275722,0.006762981,39.3595202,10495.15379,,,,,,
54,120,39.15496898,0.006569862,39.16153884,10460.78815,,,,,,
55,3,40.72558188,0.006633997,40.73221588,10097.18417,,,,,,
55,9,40.12180781,0.006744146,40.12855196,10107.94047,,,,,,
55,15,40.20798302,0.006851196,40.21483421,10080.10568,,,,,,
55,21,39.7755959,0.006790876,39.78238678,10082.20124,,,,,,
55,27,39.87939405,0.006869793,39.88626385,10073.43526,,,,,,
55,30,39.75104403,0.006598949,39.75764298,10070.64027,,,,,,
55,45,39.68727493,0.006639004,39.69391394,10045.52486,,,,,,
55,60,39.4764092,0.006564856,39.48297405,9992.624189,,,,,,
55,90,39.26830006,0.006577969,39.27487803,9931.713041,,,,,,
55,120,39.10929012,0.006569862,39.11585999,9890.535148,,,,,,
56,3,40.89829302,0.006771803,40.90506482,6999.701316,,,,,,
56,9,40.38691497,0.006644011,40.39355898,7006.935443,,,,,,
56,15,40.30983901,0.006840944,40.31667995,7003.137693,,,,,,
56,21,40.15910792,0.006839991,40.16594791,7015.124246,,,,,,
56,27,40.25254202,0.006895065,40.25943708,7016.108933,,,,,,
56,30,39.98183894,0.006696939,39.98853588,6970.631188,,,,,,
56,45,39.98095512,0.006901979,39.9878571,6991.568261,,,,,,
56,60,39.80975509,0.006626129,39.81638122,6921.261602,,,,,,
56,90,39.38802218,0.006697893,39.39472008,6904.05972,,,,,,
56,120,39.34431505,0.006650925,39.35096598,6865.192937,,,,,,
57,3,41.19136119,0.006911993,41.19827318,8056.244453,,,,,,
57,9,40.4646709,0.006853819,40.47152472,8083.068463,,,,,,
57,15,40.45425892,0.00692606,40.46118498,8069.390621,,,,,,
57,21,40.11832809,0.006784916,40.12511301,8089.236616,,,,,,
57,27,40.07469893,0.00693202,40.08163095,8046.877693,,,,,,
57,30,40.00720692,0.00689292,40.01409984,8047.870378,,,,,,
57,45,40.116436,0.006700993,40.123137,8078.823052,,,,,,
57,60,39.92434597,0.006917953,39.93126392,8037.904487,,,,,,
57,90,39.46185112,0.006744862,39.46859598,7987.359911,,,,,,
57,120,39.21480918,0.006621838,39.22143102,7926.896957,,,,,,
58,3,40.82204819,0.00702405,40.82907224,11178.39038,,,,,,
58,9,40.18811917,0.00676775,40.19488692,11203.71472,,,,,,
58,15,40.18497586,0.006603956,40.19157982,11197.49972,,,,,,
58,21,40.07294011,0.00680685,40.07974696,11203.60251,,,,,,
58,27,39.99481606,0.006784678,40.00160074,11209.42674,,,,,,
58,30,39.89791775,0.00676322,39.90468097,11224.51628,,,,,,
58,45,39.92713189,0.006759882,39.93389177,11171.67492,,,,,,
58,60,39.6261909,0.006788254,39.63297915,11179.31088,,,,,,
58,90,39.47409415,0.006762028,39.48085618,11099.18242,,,,,,
58,120,39.27540684,0.006650209,39.28205705,11037.28953,,,,,,
59,3,40.74469876,0.006793976,40.75149274,9871.354709,,,,,,
59,9,40.32899094,0.006804228,40.33579516,9865.182739,,,,,,
59,15,40.44163322,0.006840944,40.44847417,9869.04805,,,,,,
59,21,40.22461867,0.006788015,40.23140669,9835.929641,,,,,,
59,27,40.14293599,0.006829023,40.14976501,9824.416892,,,,,,
59,30,40.06275725,0.006746769,40.06950402,9859.422861,,,,,,
59,45,39.9253571,0.006813765,39.93217087,9832.0382,,,,,,
59,60,39.92377877,0.006711006,39.93048978,9829.655272,,,,,,
59,90,39.57407212,0.00661993,39.58069205,9785.459227,,,,,,
59,120,39.50797987,0.006610155,39.51459002,9741.89503,,,,,,
60,3,40.84317207,0.006797791,40.84996986,12871.28883,,,,,,
60,9,40.35549068,0.006814957,40.36230564,12879.34228,,,,,,
60,15,40.20349979,0.006814003,40.2103138,12879.95539,,,,,,
60,21,40.04008794,0.006803989,40.04689193,12877.0577,,,,,,
60,27,40.04508615,0.006778717,40.05186486,12874.38154,,,,,,
60,30,39.8606081,0.006795645,39.86740375,12870.50246,,,,,,
60,45,39.9691968,0.006846189,39.97604299,12872.29778,,,,,,
60,60,39.68454385,0.006779194,39.69132304,12849.60659,,,,,,
60,90,39.42160106,0.006744146,39.4283452,12798.59223,,,,,,
60,120,39.17363,0.006693125,39.18032312,12741.98559,,,,,,
61,3,40.95815492,0.006834984,40.9649899,7878.772524,,,,,,
61,9,40.35986781,0.006804943,40.36667275,7883.264101,,,,,,
61,15,40.13045073,0.006855249,40.13730597,7877.346956,,,,,,
61,21,39.98804021,0.006725788,39.994766,7874.103755,,,,,,
61,27,40.06716514,0.00672698,40.07389212,7876.079655,,,,,,
61,30,39.90936494,0.006682873,39.91604781,7878.626259,,,,,,
61,45,39.931638,0.006675959,39.93831396,7858.725146,,,,,,
61,60,39.69702196,0.00681901,39.70384097,7855.199172,,,,,,
61,90,39.46862698,0.006771803,39.47539878,7830.077115,,,,,,
61,120,39.34118986,0.006733894,39.34792376,7807.052006,,,,,,
62,3,40.91533995,0.00675416,40.92209411,8124.388619,,,,,,
62,9,40.3478961,0.006865978,40.35476208,8142.88945,,,,,,
62,15,40.79029298,0.006921053,40.79721403,8131.073663,,,,,,
62,21,40.203578,0.006891966,40.21046996,8140.468219,,,,,,
62,27,40.22291303,0.006932974,40.229846,8113.117628,,,,,,
62,30,39.99759007,0.006859779,40.00444984,8112.457715,,,,,,
62,45,39.94671631,0.006711721,39.95342803,8077.821816,,,,,,
62,60,39.68489099,0.008857965,39.69374895,8016.694462,,,,,,
62,90,39.48423409,0.006624937,39.49085903,7971.501152,,,,,,
62,120,39.33123422,0.006759882,39.3379941,7934.61744,,,,,,
63,3,41.09749007,0.006636858,41.10412693,9349.514695,,,,,,
63,9,40.0936079,0.006616116,40.10022402,9375.022028,,,,,,
63,15,40.14393902,0.006613016,40.15055203,9358.751143,,,,,,
63,21,39.99761987,0.006762981,40.00438285,9347.149576,,,,,,
63,27,40.20255995,0.006904125,40.20946407,9331.259436,,,,,,
63,30,39.84506106,0.006623983,39.85168505,9355.352014,,,,,,
63,45,39.98079729,0.006801844,39.98759913,9293.501303,,,,,,
63,60,39.50879812,0.00679493,39.51559305,9282.901316,,,,,,
63,90,39.6448791,0.006789923,39.65166903,9225.477097,,,,,,
63,120,39.25214982,0.00668025,39.25883007,9172.752577,,,,,,
64,3,40.88908505,0.006876945,40.895962,11596.66076,,,,,,
64,9,40.19427299,0.006672144,40.20094514,11614.84884,,,,,,
64,15,40.10619378,0.006842136,40.11303592,11638.46099,,,,,,
64,21,39.84863424,0.006786108,39.85542035,11652.99395,,,,,,
64,27,40.08858228,0.00686574,40.09544802,11661.22454,,,,,,
64,30,40.01240182,0.006853342,40.01925516,11659.83504,,,,,,
64,45,39.86934686,0.006669044,39.8760159,11656.49273,,,,,,
64,60,39.56374002,0.006803989,39.570544,11627.44555,,,,,,
64,90,39.40805507,0.006763935,39.414819,11533.47176,,,,,,
64,120,39.17419028,0.0066607,39.18085098,11458.55148,,,,,,
65,3,40.95206809,0.006829977,40.95889807,9803.21622,,,,,,
65,9,40.32289195,0.00668335,40.3295753,9820.457384,,,,,,
65,15,40.17752504,0.0067029,40.18422794,9820.165405,,,,,,
65,21,40.05293417,0.00688076,40.05981493,9822.777579,,,,,,
65,27,40.18091702,0.006793976,40.187711,9813.11327,,,,,,
65,30,39.92700624,0.006814003,39.93382025,9803.226435,,,,,,
65,45,39.87237191,0.00666213,39.87903404,9800.952705,,,,,,
65,60,39.70033813,0.006784678,39.7071228,9769.907415,,,,,,
65,90,39.51297212,0.006711721,39.51968384,9709.732971,,,,,,
65,120,39.36681485,0.006696224,39.37351108,9663.125238,,,,,,
66,3,40.83490896,0.006762266,40.84167123,9332.374699,,,,,,
66,9,40.26405597,0.006812096,40.27086806,9331.750971,,,,,,
66,15,40.26849198,0.006779909,40.27527189,9324.762959,,,,,,
66,21,40.14609098,0.006719828,40.15281081,9335.896935,,,,,,
66,27,40.07574797,0.006943941,40.08269191,9319.214328,,,,,,
66,30,39.87281299,0.006798029,39.87961102,9318.687512,,,,,,
66,45,39.98397613,0.006762981,39.99073911,9302.964289,,,,,,
66,60,39.81713009,0.006803036,39.82393312,9278.491555,,,,,,
66,90,39.46843219,0.006742001,39.47517419,9231.281413,,,,,,
66,120,39.35926199,0.006665945,39.36592793,9167.655667,,,,,,
67,3,40.86940384,0.006806135,40.87620997,8236.6637,,,,,,
67,9,40.29476094,0.00679493,40.30155587,8243.451813,,,,,,
67,15,40.29362893,0.006793976,40.30042291,8249.550183,,,,,,
67,21,40.16419888,0.006822824,40.1710217,8254.235062,,,,,,
67,27,39.98509097,0.006788015,39.99187899,8244.438687,,,,,,
67,30,39.91811514,0.00671792,39.92483306,8208.210156,,,,,,
67,45,39.97535205,0.009154081,39.98450613,8164.169448,,,,,,
67,60,39.72018504,0.006826878,39.72701192,8162.29606,,,,,,
67,90,39.60473013,0.006785154,39.61151528,8115.952814,,,,,,
67,120,39.56315589,0.006811142,39.56996703,8071.492271,,,,,,
68,3,41.04030991,0.006821871,41.04713178,9805.65481,,,,,,
68,9,40.51574898,0.006840229,40.52258921,9832.445437,,,,,,
68,15,40.27144885,0.006808996,40.27825785,9823.211604,,,,,,
68,21,40.07515168,0.006849051,40.08200073,9814.463871,,,,,,
68,27,40.12902308,0.006804943,40.13582802,9825.297294,,,,,,
68,30,40.00409389,0.006803989,40.01089787,9806.463779,,,,,,
68,45,39.90141392,0.00681591,39.90822983,9801.857739,,,,,,
68,60,39.75809503,0.006900072,39.7649951,9763.423294,,,,,,
68,90,39.58307505,0.006771088,39.58984613,9709.154919,,,,,,
68,120,39.30533791,0.006673813,39.31201172,9689.920832,,,,,,
69,3,40.92917204,0.006810188,40.93598223,8186.265835,,,,,,
69,9,40.36595488,0.006689072,40.37264395,8200.038679,,,,,,
69,15,40.17861986,0.006830931,40.18545079,8232.197763,,,,,,
69,21,40.12938023,0.006827831,40.13620806,8239.581862,,,,,,
69,27,40.06414628,0.006796122,40.0709424,8240.195122,,,,,,
69,30,39.88013625,0.00676465,39.8869009,8225.551826,,,,,,
69,45,39.85630512,0.00682497,39.86313009,8226.73893,,,,,,
69,60,39.69020081,0.006782055,39.69698286,8180.203508,,,,,,
69,90,39.29199791,0.006742954,39.29874086,8149.69696,,,,,,
69,120,39.28723526,0.006606102,39.29384136,8117.672622,,,,,,
70,3,40.88924408,0.006982088,40.89622617,10864.19721,,,,,,
70,9,40.35729694,0.006905079,40.36420202,10868.33263,,,,,,
70,15,40.20042109,0.006633997,40.20705509,10866.62551,,,,,,
70,21,40.15937686,0.006830215,40.16620708,10853.3223,,,,,,
70,27,40.04361105,0.006830931,40.05044198,10850.18294,,,,,,
70,30,39.94411111,0.006757975,39.95086908,10809.32147,,,,,,
70,45,39.95419979,0.006863117,39.96106291,10798.75564,,,,,,
70,60,39.68878794,0.006783962,39.6955719,10789.54051,,,,,,
70,90,39.50604796,0.0066998,39.51274776,10759.09001,,,,,,
70,120,39.45293093,0.00672102,39.45965195,10710.7746,,,,,,
71,3,40.98854685,0.006783009,40.99532986,8914.763818,,,,,,
71,9,40.29198313,0.006842852,40.29882598,8925.787483,,,,,,
71,15,40.16959715,0.006820917,40.17641807,8940.936238,,,,,,
71,21,40.14971495,0.006812096,40.15652704,8948.623824,,,,,,
71,27,39.98135877,0.006805897,39.98816466,8933.051988,,,,,,
71,30,39.91645408,0.006694078,39.92314816,8958.048982,,,,,,
71,45,39.90871501,0.006737232,39.91545224,8933.91423,,,,,,
71,60,39.63730693,0.006827116,39.64413404,8874.875609,,,,,,
71,90,39.3958981,0.006759882,39.40265799,8810.237262,,,,,,
71,120,39.30480909,0.006837845,39.31164694,8760.693224,,,,,,
72,3,40.88511395,0.00684309,40.89195704,10701.61931,,,,,,
72,9,40.32165504,0.006823063,40.3284781,10722.59006,,,,,,
72,15,40.20826602,0.006628036,40.21489406,10726.80338,,,,,,
72,21,39.98260117,0.006826878,39.98942804,10729.08869,,,,,,
72,27,40.01911092,0.006808043,40.02591896,10724.8031,,,,,,
72,30,40.09952617,0.006788015,40.10631418,10740.08073,,,,,,
72,45,39.92044902,0.006870747,39.92731977,10674.6887,,,,,,
72,60,39.77906299,0.006676912,39.7857399,10677.1847,,,,,,
72,90,39.42384815,0.006764889,39.43061304,10615.97961,,,,,,
72,120,39.29684401,0.00658679,39.3034308,10568.81215,,,,,,
73,3,40.79746103,0.006803751,40.80426478,11862.4594,,,,,,
73,9,40.44311976,0.006838083,40.44995785,11872.94762,,,,,,
73,15,40.20864582,0.006829262,40.21547508,11882.71287,,,,,,
73,21,40.21342421,0.006870031,40.22029424,11867.30427,,,,,,
73,27,40.13717604,0.006818056,40.14399409,11877.18714,,,,,,
73,30,40.07241869,0.007426262,40.07984495,11845.04252,,,,,,
73,45,40.20823097,0.006916046,40.21514702,11873.1693,,,,,,
73,60,39.95193315,0.006866932,39.95880008,11831.54353,,,,,,
73,90,39.67403913,0.006747961,39.68078709,11798.91605,,,,,,
73,120,39.23896909,0.006686926,39.24565601,11769.89689,,,,,,
74,3,40.99038315,0.008073092,40.99845624,8900.68023,,,,,,
74,9,40.45716691,0.006821156,40.46398807,8908.314667,,,,,,
74,15,40.15576315,0.006797791,40.16256094,8917.076342,,,,,,
74,21,40.2562449,0.007590055,40.26383495,8919.115079,,,,,,
74,27,40.25844693,0.006723166,40.2651701,8908.965323,,,,,,
74,30,39.94012308,0.006797075,39.94692016,8905.368107,,,,,,
74,45,39.82947993,0.006789207,39.83626914,8856.666652,,,,,,
74,60,39.76450086,0.006798983,39.77129984,8866.105468,,,,,,
74,90,39.38417196,0.006737947,39.39090991,8821.3112,,,,,,
74,120,39.33613586,0.00668788,39.34282374,8791.67589,,,,,,
75,3,40.96566796,0.006785154,40.97245312,11494.51103,,,,,,
75,9,40.36043906,0.006798983,40.36723804,11475.67796,,,,,,
75,15,40.25704885,0.006839991,40.26388884,11481.18113,,,,,,
75,21,40.14320707,0.006829023,40.1500361,11461.26153,,,,,,
75,27,40.07430196,0.006723166,40.08102512,11453.9297,,,,,,
75,30,39.99033284,0.006700039,39.99703288,11446.23857,,,,,,
75,45,39.93554378,0.006806135,39.94234991,11437.94016,,,,,,
75,60,39.70272708,0.006787062,39.70951414,11403.43925,,,,,,
75,90,39.45518994,0.006737232,39.46192718,11370.8668,,,,,,
75,120,39.42097807,0.006573915,39.42755198,11325.30491,,,,,,
76,3,40.80376005,0.006675243,40.8104353,10149.00687,,,,,,
76,9,40.37957573,0.006761074,40.3863368,10178.24266,,,,,,
76,15,40.26697183,0.006806135,40.27377796,10166.33305,,,,,,
76,21,40.08388305,0.006731033,40.09061408,10175.8595,,,,,,
76,27,40.04778481,0.00684309,40.0546279,10167.43383,,,,,,
76,30,39.96621299,0.006813049,39.97302604,10155.44464,,,,,,
76,45,39.82254195,0.006658077,39.82920003,10161.84905,,,,,,
76,60,39.69832802,0.00679493,39.70512295,10140.54884,,,,,,
76,90,39.57093811,0.006747961,39.57768607,10117.16476,,,,,,
76,120,39.48769093,0.006769896,39.49446082,10085.58208,,,,,,
77,3,41.03380203,0.00683713,41.04063916,9252.108777,,,,,,
77,9,40.29112196,0.006784916,40.29790688,9291.418625,,,,,,
77,15,40.12782001,0.00668478,40.1345048,9294.031928,,,,,,
77,21,40.12679505,0.008397102,40.13519216,9293.176115,,,,,,
