seed,x_axle,Greedy Time,final_calculation_time,Total Running time,Route Cost,,,,,,
77,27,39.9990201,0.006787062,40.00580716,9280.522505,,,,,,
77,30,40.00068116,0.006869078,40.00755024,9253.05266,,,,,,
77,45,39.91201591,0.006814957,39.91883087,9257.915556,,,,,,
77,60,39.69934011,0.006747961,39.70608807,9197.3055,,,,,,
77,90,39.55725074,0.006672144,39.56392288,9127.894718,,,,,,
77,120,39.254318,0.006664991,39.26098299,9072.777438,,,,,,
78,3,41.07367396,0.006779909,41.08045387,6502.458111,,,,,,
78,9,40.39506721,0.006706953,40.40177417,6506.8268,,,,,,
78,15,40.15747309,0.006772995,40.16424608,6487.825719,,,,,,
78,21,40.08150458,0.007820129,40.08932471,6490.178231,,,,,,
78,27,40.06379986,0.00680995,40.07060981,6463.899346,,,,,,
78,30,39.98828483,0.006806135,39.99509096,6465.815139,,,,,,
78,45,39.95666099,0.006733179,39.96339417,6449.401566,,,,,,
78,60,39.79732394,0.006778002,39.80410194,6412.709225,,,,,,
78,90,39.5592649,0.006769896,39.56603479,6374.298066,,,,,,
78,120,39.26027298,0.006637096,39.26691008,6331.212386,,,,,,
79,3,40.93998504,0.006748915,40.94673395,11110.43194,,,,,,
79,9,40.28596306,0.006753922,40.29271698,11135.82349,,,,,,
79,15,40.25455594,0.00680995,40.26136589,11125.22685,,,,,,
79,21,40.19393897,0.006650209,40.20058918,11107.49056,,,,,,
79,27,40.18190193,0.006823063,40.18872499,11105.36668,,,,,,
79,30,39.98465991,0.006813049,39.99147296,11147.63568,,,,,,
79,45,39.8953321,0.006860971,39.90219307,11092.3263,,,,,,
79,60,39.68196797,0.006774187,39.68874216,11086.79851,,,,,,
79,90,39.52213311,0.006829023,39.52896214,11019.89501,,,,,,
79,120,39.42144084,0.006713152,39.42815399,10940.48573,,,,,,
80,3,40.87249279,0.006831169,40.87932396,9741.091518,,,,,,
80,9,40.25808382,0.006798029,40.26488185,9764.232948,,,,,,
80,15,40.21344995,0.007626057,40.22107601,9769.829841,,,,,,
80,21,40.1447289,0.006798029,40.15152693,9763.094957,,,,,,
80,27,40.03170204,0.006735086,40.03843713,9761.573329,,,,,,
80,30,40.09632111,0.006774902,40.10309601,9729.96678,,,,,,
80,45,39.92387414,0.006799221,39.93067336,9713.611772,,,,,,
80,60,39.75076628,0.006777048,39.75754333,9666.908524,,,,,,
80,90,39.44223094,0.007987022,39.45021796,9615.26139,,,,,,
80,120,39.22641611,0.006658792,39.2330749,9556.69396,,,,,,
81,3,41.03936505,0.006803989,41.04616904,8095.341378,,,,,,
81,9,40.45002818,0.006836891,40.45686507,8108.813141,,,,,,
81,15,40.26129198,0.00685811,40.26815009,8103.872042,,,,,,
81,21,40.1987021,0.006811142,40.20551324,8092.061225,,,,,,
81,27,40.07833409,0.0069139,40.08524799,8104.242998,,,,,,
81,30,40.0166893,0.006771803,40.0234611,8107.429631,,,,,,
81,45,39.935426,0.006797075,39.94222307,8082.212311,,,,,,
81,60,39.71138787,0.006790161,39.71817803,8051.059411,,,,,,
81,90,39.43470526,0.006832838,39.4415381,7994.253439,,,,,,
81,120,39.253021,0.006663084,39.25968409,7939.488413,,,,,,
82,3,40.93088818,0.0067029,40.93759108,12625.0229,,,,,,
82,9,40.44951391,0.006767988,40.4562819,12644.05572,,,,,,
82,15,40.11790371,0.006799221,40.12470293,12667.25305,,,,,,
82,21,40.02059317,0.006787777,40.02738094,12698.31523,,,,,,
82,27,40.00351501,0.006806135,40.01032114,12691.19512,,,,,,
82,30,39.88392997,0.006835222,39.89076519,12695.19189,,,,,,
82,45,39.90385699,0.00679183,39.91064882,12650.80652,,,,,,
82,60,39.74050426,0.006818771,39.74732304,12622.28059,,,,,,
82,90,39.43179417,0.006794691,39.43858886,12561.1497,,,,,,
82,120,39.35131812,0.006667137,39.35798526,12517.52964,,,,,,
83,3,40.91958666,0.00680232,40.92638898,7998.577111,,,,,,
83,9,40.30963182,0.006854296,40.31648612,8009.362395,,,,,,
83,15,40.12095785,0.006816149,40.127774,8004.076128,,,,,,
83,21,40.06349421,0.00690794,40.07040215,8003.691658,,,,,,
83,27,39.96521902,0.006818056,39.97203708,7985.243428,,,,,,
83,30,39.86751008,0.006701708,39.87421179,8003.431688,,,,,,
83,45,39.839715,0.006831884,39.84654689,7963.151471,,,,,,
83,60,39.58059692,0.00680232,39.58739924,7929.395964,,,,,,
83,90,39.27017808,0.006659985,39.27683806,7874.628393,,,,,,
83,120,39.25250483,0.006530046,39.25903487,7832.591386,,,,,,
84,3,40.70296907,0.006803036,40.70977211,8703.482726,,,,,,
84,9,40.28386998,0.006694078,40.29056406,8702.801156,,,,,,
84,15,40.43584585,0.007052183,40.44289804,8729.41947,,,,,,
84,21,40.28680611,0.006902933,40.29370904,8728.810298,,,,,,
84,27,40.24092221,0.006825924,40.24774814,8723.919703,,,,,,
84,30,40.34710717,0.006723642,40.35383081,8717.345122,,,,,,
84,45,40.04850721,0.006817102,40.05532432,8690.042477,,,,,,
84,60,39.75778484,0.006783247,39.76456809,8676.414584,,,,,,
84,90,39.48367095,0.006781101,39.49045205,8648.024936,,,,,,
84,120,39.45874405,0.006690979,39.46543503,8608.916463,,,,,,
85,3,41.03790593,0.006783962,41.04468989,8326.785211,,,,,,
85,9,40.60488105,0.006901979,40.61178303,8342.668532,,,,,,
85,15,40.11468697,0.006670952,40.12135792,8334.440334,,,,,,
85,21,39.98488998,0.006718159,39.99160814,8331.177059,,,,,,
85,27,39.91022611,0.006814957,39.91704106,8316.50837,,,,,,
85,30,39.89402604,0.006805897,39.90083194,8292.482223,,,,,,
85,45,39.80977607,0.006805897,39.81658196,8262.608014,,,,,,
85,60,39.66221189,0.006886005,39.6690979,8216.549008,,,,,,
85,90,39.43868113,0.006882906,39.44556403,8150.981548,,,,,,
85,120,39.31497121,0.006682873,39.32165408,8109.758575,,,,,,
86,3,40.87626791,0.006862164,40.88313007,8467.49629,,,,,,
86,9,40.34517622,0.006752014,40.35192823,8509.939338,,,,,,
86,15,40.08144474,0.006793976,40.08823872,8508.669612,,,,,,
86,21,39.9771049,0.006824017,39.98392892,8496.560549,,,,,,
86,27,39.97628474,0.006789923,39.98307467,8493.93451,,,,,,
86,30,39.81629896,0.006805897,39.82310486,8499.932985,,,,,,
86,45,39.90438509,0.006818056,39.91120315,8450.187112,,,,,,
86,60,39.62717175,0.006670237,39.63384199,8414.263971,,,,,,
86,90,39.25999379,0.006731033,39.26672482,8354.978808,,,,,,
86,120,39.18396711,0.00658083,39.19054794,8312.616819,,,,,,
87,3,40.94516397,0.006961823,40.95212579,8057.938956,,,,,,
87,9,40.29568315,0.006669998,40.30235314,8114.191313,,,,,,
87,15,40.19050026,0.00681591,40.19731617,8066.198834,,,,,,
87,21,40.11027622,0.006720066,40.11699629,8074.162637,,,,,,
87,27,40.00476527,0.006803989,40.01156926,8065.454323,,,,,,
87,30,39.89628625,0.006819725,39.90310597,8067.52979,,,,,,
87,45,39.88487291,0.006803989,39.8916769,8044.226814,,,,,,
87,60,39.61017084,0.006786108,39.61695695,8024.991346,,,,,,
87,90,39.32579207,0.006670952,39.33246303,7945.42102,,,,,,
87,120,39.25591397,0.006772041,39.26268601,7954.576001,,,,,,
88,3,40.83999491,0.006854057,40.84684896,10214.28368,,,,,,
88,9,40.23893404,0.006659985,40.24559402,10235.61969,,,,,,
88,15,40.18183231,0.006795645,40.18862796,10255.57337,,,,,,
88,21,39.89139724,0.00680995,39.89820719,10257.53968,,,,,,
88,27,40.07492805,0.006827116,40.08175516,10237.23026,,,,,,
88,30,39.78380275,0.00662303,39.79042578,10237.31812,,,,,,
88,45,39.78235316,0.00680685,39.78916001,10199.57811,,,,,,
88,60,39.66568184,0.006679058,39.6723609,10132.03984,,,,,,
88,90,39.38979506,0.006756067,39.39655113,10056.36849,,,,,,
88,120,39.30040884,0.006697893,39.30710673,10011.03199,,,,,,
89,3,40.77557802,0.00679183,40.78236985,10058.32882,,,,,,
89,9,40.33916903,0.006800175,40.3459692,10076.90243,,,,,,
89,15,40.22886515,0.006784916,40.23565006,10059.25115,,,,,,
89,21,40.0610528,0.00666523,40.06771803,10064.11085,,,,,,
89,27,39.96449828,0.00682497,39.97132325,10055.89244,,,,,,
89,30,40.00224686,0.006808996,40.00905585,10067.58203,,,,,,
89,45,39.84672379,0.006719112,39.85344291,10038.46097,,,,,,
89,60,39.72692299,0.006783962,39.73370695,10050.45928,,,,,,
89,90,39.54126382,0.006791115,39.54805493,10021.00161,,,,,,
89,120,39.37146592,0.006740093,39.37820601,9965.122114,,,,,,
90,3,40.88778281,0.006796122,40.89457893,9467.05651,,,,,,
90,9,40.29704595,0.006829739,40.30387568,9487.514361,,,,,,
90,15,40.34761286,0.006767988,40.35438085,9464.386475,,,,,,
90,21,40.16807199,0.006773949,40.17484593,9492.631376,,,,,,
90,27,40.13398695,0.006814003,40.14080095,9433.38053,,,,,,
90,30,40.02317405,0.006783009,40.02995706,9426.473957,,,,,,
90,45,39.97090578,0.006816149,39.97772193,9385.131818,,,,,,
90,60,39.83790779,0.006798029,39.84470582,9356.317029,,,,,,
90,90,39.45427608,0.006750107,39.46102619,9302.733888,,,,,,
90,120,39.32863164,0.00666213,39.33529377,9277.73082,,,,,,
91,3,41.01652503,0.006840229,41.02336526,9587.164493,,,,,,
91,9,40.23234892,0.006814003,40.23916292,9605.021214,,,,,,
91,15,40.084342,0.006844997,40.091187,9584.965494,,,,,,
91,21,40.08768988,0.006824017,40.09451389,9569.234005,,,,,,
91,27,39.97343898,0.006845951,39.98028493,9569.270829,,,,,,
91,30,39.98625994,0.006831169,39.99309111,9546.062193,,,,,,
91,45,39.93432212,0.006813765,39.94113588,9546.362494,,,,,,
91,60,39.66987777,0.00681591,39.67669368,9525.2917,,,,,,
91,90,39.44914317,0.006770134,39.45591331,9493.63839,,,,,,
91,120,39.28192687,0.00664711,39.28857398,9437.542033,,,,,,
92,3,40.89964318,0.00680089,40.90644407,10270.11148,,,,,,
92,9,40.38439703,0.006810188,40.39120722,10281.33365,,,,,,
92,15,40.25994015,0.006810904,40.26675105,10273.08342,,,,,,
92,21,40.11798978,0.006855965,40.12484574,10273.43261,,,,,,
92,27,40.05656219,0.006676912,40.0632391,10278.17902,,,,,,
92,30,40.04722095,0.006812334,40.05403328,10274.4893,,,,,,
92,45,39.91407895,0.006644964,39.92072392,10261.6912,,,,,,
92,60,39.6509409,0.006796122,39.65773702,10234.92412,,,,,,
92,90,39.44889522,0.006608963,39.45550418,10189.39817,,,,,,
92,120,39.43392992,0.006701708,39.44063163,10161.57549,,,,,,
93,3,40.85614085,0.006739855,40.86288071,7621.807442,,,,,,
93,9,40.28594708,0.006678104,40.29262519,7632.567233,,,,,,
93,15,40.18603086,0.006796122,40.19282699,7633.707238,,,,,,
93,21,40.15483022,0.006833076,40.16166329,7624.618579,,,,,,
93,27,40.01263404,0.006834984,40.01946902,7619.657135,,,,,,
93,30,39.93462586,0.006795883,39.94142175,7592.958398,,,,,,
93,45,39.97083592,0.006826162,39.97766209,7590.700478,,,,,,
93,60,39.757442,0.006824017,39.76426601,7545.366937,,,,,,
93,90,39.50818491,0.006737232,39.51492214,7505.339752,,,,,,
93,120,39.32415271,0.006609201,39.33076191,7449.477829,,,,,,
94,3,41.05725098,0.006795168,41.06404614,10494.42974,,,,,,
94,9,40.5840342,0.006879807,40.59091401,10505.30891,,,,,,
94,15,40.36260724,0.006652832,40.36926007,10475.13102,,,,,,
94,21,40.27668095,0.006618023,40.28329897,10470.1432,,,,,,
94,27,40.13681293,0.006643057,40.14345598,10443.79853,,,,,,
94,30,39.91835904,0.006710052,39.92506909,10478.75322,,,,,,
94,45,39.89073896,0.006879091,39.89761806,10426.29913,,,,,,
94,60,39.75961113,0.006816149,39.76642728,10426.46292,,,,,,
94,90,39.57245088,0.006663322,39.5791142,10349.47623,,,,,,
94,120,39.45692277,0.006694317,39.46361709,10296.87307,,,,,,
95,3,41.13741827,0.006793976,41.14421225,8825.85051,,,,,,
95,9,40.29588795,0.006597042,40.30248499,8854.410978,,,,,,
95,15,40.08568382,0.006800175,40.092484,8857.657015,,,,,,
95,21,40.05372,0.006684065,40.06040406,8860.203384,,,,,,
95,27,40.0661509,0.00668788,40.07283878,8844.284455,,,,,,
95,30,39.90600801,0.006787777,39.91279578,8844.641911,,,,,,
95,45,39.87554693,0.006834984,39.88238192,8831.762862,,,,,,
95,60,39.61545277,0.006785154,39.62223792,8796.143637,,,,,,
95,90,39.36931491,0.006757975,39.37607288,8761.667608,,,,,,
95,120,39.283952,0.006696939,39.29064894,8713.03627,,,,,,
96,3,40.94316411,0.009145737,40.95230985,9513.984959,,,,,,
96,9,40.31355691,0.006778955,40.32033587,9502.435895,,,,,,
96,15,40.22474504,0.006819963,40.231565,9544.066416,,,,,,
96,21,40.15041804,0.006680965,40.15709901,9513.138165,,,,,,
96,27,40.06414485,0.006890059,40.07103491,9519.331014,,,,,,
96,30,40.19197416,0.006955862,40.19893003,9524.877334,,,,,,
96,45,39.93796515,0.006831169,39.94479632,9494.309176,,,,,,
96,60,39.73393893,0.006818056,39.74075699,9473.40034,,,,,,
96,90,39.51425838,0.008517742,39.52277613,9438.348553,,,,,,
96,120,39.40897894,0.006572008,39.41555095,9389.985664,,,,,,
97,3,40.91158509,0.006681204,40.9182663,9991.156707,,,,,,
97,9,40.36247683,0.006761312,40.36923814,9999.657989,,,,,,
97,15,40.22452998,0.006812811,40.23134279,10012.31017,,,,,,
97,21,40.11635995,0.006683826,40.12304378,10017.94504,,,,,,
97,27,40.06946325,0.006820917,40.07628417,9992.733951,,,,,,
97,30,40.01334977,0.006803036,40.02015281,10000.83335,,,,,,
97,45,39.88528514,0.006814003,39.89209914,9984.894615,,,,,,
97,60,39.76120925,0.006649733,39.76785898,9966.398712,,,,,,
97,90,39.51496387,0.006790161,39.52175403,9916.660206,,,,,,
97,120,39.28245807,0.006625891,39.28908396,9885.294189,,,,,,
98,3,41.07792091,0.006789207,41.08471012,9815.312456,,,,,,
98,9,40.26860118,0.006808996,40.27541018,9865.281129,,,,,,
98,15,40.10189915,0.0067451,40.10864425,9861.74237,,,,,,
98,21,40.06096196,0.00685811,40.06782007,9831.178625,,,,,,
98,27,40.1007669,0.006725073,40.10749197,9817.393829,,,,,,
98,30,39.96148682,0.00682497,39.96831179,9825.795482,,,,,,
98,45,39.94736886,0.006705046,39.95407391,9728.449312,,,,,,
98,60,39.76076388,0.00681591,39.76757979,9689.042756,,,,,,
98,90,39.40513635,0.006784916,39.41192126,9639.229258,,,,,,
98,120,39.32006192,0.006698132,39.32676005,9592.705371,,,,,,
99,3,41.11915708,0.006859064,41.12601614,5351.22804,,,,,,
99,9,40.42004895,0.006817102,40.42686605,5382.396583,,,,,,
99,15,40.30443692,0.006762028,40.31119895,5381.545279,,,,,,
99,21,39.9936502,0.006834984,40.00048518,5383.918773,,,,,,
99,27,40.1543529,0.006749868,40.16110277,5374.263456,,,,,,
99,30,39.88193607,0.00668478,39.88862085,5366.018045,,,,,,
99,45,39.90922999,0.006808043,39.91603804,5356.042236,,,,,,
99,60,39.75243783,0.006814241,39.75925207,5316.197182,,,,,,
99,90,39.32015109,0.00672698,39.32687807,5273.01373,,,,,,
99,120,39.36153817,0.006680727,39.3682189,5246.905611,,,,,,
100,3,40.97887897,0.006664276,40.98554325,10008.95755,,,,,,
100,9,40.31754613,0.006664038,40.32421017,10012.5426,,,,,,
100,15,40.25512385,0.006835938,40.26195979,10000.30358,,,,,,
100,21,40.11349487,0.006685972,40.12018085,9983.70186,,,,,,
100,27,40.03129911,0.006845951,40.03814507,9971.204172,,,,,,
100,30,39.95010519,0.006808758,39.95691395,9975.65173,,,,,,
100,45,39.96305895,0.006731987,39.96979094,9970.849814,,,,,,
100,60,39.73023295,0.006824017,39.73705697,9942.338192,,,,,,
100,90,39.53425479,0.006586075,39.54084086,9918.669901,,,,,,
100,120,39.42507696,0.006711721,39.43178868,9890.010158,,,,,,
101,3,40.86696696,0.006810188,40.87377715,8288.698483,,,,,,
101,9,40.30323195,0.006813765,40.31004572,8293.8845,,,,,,
101,15,40.24780703,0.006827831,40.25463486,8289.716881,,,,,,
101,21,40.04849911,0.006829977,40.05532908,8289.406411,,,,,,
101,27,40.08713484,0.006825924,40.09396076,8282.510148,,,,,,
101,30,39.92776489,0.006818771,39.93458366,8273.056469,,,,,,
101,45,39.80547404,0.006843805,39.81231785,8265.950329,,,,,,
101,60,39.69209599,0.00688386,39.69897985,8235.722691,,,,,,
101,90,39.49303794,0.006609917,39.49964786,8194.094452,,,,,,
101,120,39.27071834,0.006699085,39.27741742,8188.716494,,,,,,
102,3,40.95818686,0.006814003,40.96500087,8281.364427,,,,,,
102,9,40.34609509,0.006790876,40.35288596,8307.109622,,,,,,
102,15,40.14275503,0.006649733,40.14940476,8303.281488,,,,,,
102,21,39.95880818,0.006750822,39.96555901,8310.114844,,,,,,
102,27,40.00717902,0.006828785,40.01400781,8278.179914,,,,,,
102,30,39.86106491,0.006650925,39.86771584,8285.091599,,,,,,
102,45,39.87416601,0.006803036,39.88096905,8250.088495,,,,,,
102,60,39.68570995,0.006834984,39.69254494,8243.939832,,,,,,
102,90,39.51694798,0.006757259,39.52370524,8219.159699,,,,,,
102,120,39.34854293,0.006608248,39.35515118,8208.660335,,,,,,
103,3,40.85634995,0.00682497,40.86317492,10408.53781,,,,,,
103,9,40.28158498,0.00679183,40.28837681,10430.1532,,,,,,
103,15,40.05938196,0.00692606,40.06630802,10428.65887,,,,,,
103,21,40.03847289,0.006710052,40.04518294,10421.35435,,,,,,
103,27,40.07317472,0.00681901,40.07999372,10424.2578,,,,,,
103,30,39.85505009,0.006805897,39.86185598,10437.00025,,,,,,
103,45,39.88930511,0.006835938,39.89614105,10389.87138,,,,,,
103,60,39.64373207,0.006793976,39.65052605,10335.01898,,,,,,
103,90,39.37530494,0.006785154,39.38209009,10253.15152,,,,,,
103,120,39.28226995,0.00666213,39.28893209,10197.78924,,,,,,
104,3,41.12982607,0.006844997,41.13667107,9479.375003,,,,,,
104,9,40.51913595,0.006927013,40.52606297,9488.414089,,,,,,
104,15,40.40075207,0.006665945,40.40741801,9474.269308,,,,,,
104,21,40.15708613,0.006818771,40.16390491,9463.677896,,,,,,
104,27,40.04256916,0.006823778,40.04939294,9460.373797,,,,,,
104,30,39.96380591,0.006832123,39.97063804,9453.130343,,,,,,
104,45,39.95637512,0.006865025,39.96324015,9463.731738,,,,,,
104,60,39.79467082,0.006803989,39.80147481,9422.495066,,,,,,
104,90,39.65586591,0.00684309,39.662709,9391.175849,,,,,,
104,120,39.41301227,0.006726027,39.41973829,9330.860985,,,,,,
105,3,40.78191495,0.006793976,40.78870893,10130.6271,,,,,,
105,9,40.26630092,0.006803274,40.27310419,10150.42731,,,,,,
105,15,40.23434997,0.006702185,40.24105215,10148.9401,,,,,,
105,21,39.99222517,0.006826878,39.99905205,10153.8483,,,,,,
105,27,39.9628191,0.006821871,39.96964097,10157.07393,,,,,,
105,30,39.87302494,0.006745815,39.87977076,10174.07069,,,,,,
105,45,39.77876925,0.006825924,39.78559518,10117.19419,,,,,,
105,60,39.67007995,0.006792068,39.67687201,10127.64861,,,,,,
105,90,39.43221879,0.006765127,39.43898392,10061.02561,,,,,,
105,120,39.274055,0.006531,39.280586,10022.91058,,,,,,
106,3,40.86755395,0.006857157,40.87441111,9503.29897,,,,,,
106,9,40.3142159,0.006852865,40.32106876,9501.320981,,,,,,
106,15,40.232373,0.006829977,40.23920298,9497.123615,,,,,,
106,21,40.19762778,0.006811142,40.20443892,9498.895955,,,,,,
106,27,40.16285706,0.00681901,40.16967607,9498.910417,,,,,,
106,30,39.94991612,0.006813765,39.95672989,9490.617543,,,,,,
106,45,39.92738605,0.006663084,39.93404913,9492.038784,,,,,,
106,60,39.59058809,0.006626129,39.59721422,9480.774264,,,,,,
106,90,39.43675804,0.007964849,39.44472289,9504.576608,,,,,,
106,120,39.2393229,0.006723881,39.24604678,9447.052916,,,,,,
107,3,40.92157412,0.006829739,40.92840385,9348.253465,,,,,,
107,9,40.23736501,0.006733894,40.2440989,9376.995142,,,,,,
107,15,40.05040598,0.006822109,40.05722809,9357.451928,,,,,,
107,21,40.11343598,0.00684309,40.12027907,9334.423359,,,,,,
107,27,39.94638515,0.00677681,39.95316195,9359.466886,,,,,,
107,30,39.91244698,0.006801844,39.91924882,9368.384527,,,,,,
107,45,39.88036728,0.006822824,39.8871901,9333.132651,,,,,,
107,60,39.72952795,0.006798029,39.73632598,9322.120537,,,,,,
107,90,39.32036519,0.00681901,39.3271842,9277.789452,,,,,,
107,120,39.24473691,0.006714821,39.25145173,9250.363141,,,,,,
108,3,41.27587676,0.006817102,41.28269386,10421.47359,,,,,,
108,9,40.36143708,0.006762981,40.36820006,10424.48143,,,,,,
108,15,40.14184999,0.00682497,40.14867496,10455.68038,,,,,,
108,21,40.14888287,0.00679493,40.1556778,10450.41945,,,,,,
108,27,40.00061011,0.006832838,40.00744295,10432.49562,,,,,,
108,30,39.93779302,0.006893635,39.94468665,10437.32354,,,,,,
108,45,39.95947695,0.008869886,39.96834683,10400.42106,,,,,,
108,60,39.65978289,0.006798267,39.66658115,10363.56476,,,,,,
108,90,39.50529408,0.006746769,39.51204085,10293.81182,,,,,,
108,120,39.3383069,0.006571054,39.34487796,10248.47999,,,,,,
109,3,40.72153807,0.006640196,40.72817826,9575.399464,,,,,,
109,9,40.33227181,0.006706953,40.33897877,9553.062374,,,,,,
109,15,40.28104711,0.006844997,40.2878921,9551.718387,,,,,,
109,21,40.04505396,0.006713152,40.05176711,9553.686631,,,,,,
109,27,40.11855292,0.006710052,40.12526298,9560.764232,,,,,,
109,30,40.00276279,0.006793022,40.00955582,9559.649686,,,,,,
109,45,39.94835401,0.006817102,39.95517111,9559.933429,,,,,,
109,60,39.68872499,0.006786108,39.6955111,9527.23031,,,,,,
109,90,39.54723716,0.006605864,39.55384302,9485.990813,,,,,,
109,120,39.29109597,0.006734848,39.29783082,9461.029411,,,,,,
110,3,40.89374304,0.006677866,40.9004209,10092.85996,,,,,,
110,9,40.37194204,0.006798983,40.37874103,10095.48063,,,,,,
110,15,40.20496273,0.006746054,40.21170878,10097.85775,,,,,,
110,21,40.0139029,0.006779909,40.02068281,10100.96904,,,,,,
110,27,40.03633308,0.006639957,40.04297304,10096.30082,,,,,,
110,30,39.97753596,0.006758928,39.98429489,10114.78967,,,,,,
110,45,39.86511588,0.006817102,39.87193298,10091.92304,,,,,,
110,60,39.7002461,0.006793976,39.70704007,10050.27501,,,,,,
110,90,39.52160931,0.006766796,39.5283761,10009.16313,,,,,,
110,120,39.27060199,0.006683826,39.27728581,9960.524244,,,,,,
